EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2021;17020;000X;431/17020;;;Agencia Estatal de Seguridad Ferroviaria;7070040
2021;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;1226560
2021;17020;000X;71;;;A Organismos Autónomos;1000000
2021;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);1000000
2021;17020;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;226560
2021;17020;000X;731/17020;;;Agencia Estatal de Seguridad Ferroviaria;226560
2021;17301;000X;4;;;TRANSFERENCIAS CORRIENTES;1046130
2021;17301;000X;40;;;A la Administración del Estado;1046130
2021;17301;000X;401/17301;;;Al Estado. Otras transferencias;235530
2021;17301;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;747070
2021;17301;000X;403/17301;;;Al Estado, para la cofinanciación de gastos del Centro de Educación Infantil;63530
2021;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;1704000
2021;18001;000X;41;;;A Organismos Autónomos;1704000
2021;18001;000X;418/18001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos en Servicios Centrales de Educación;1704000
2021;18003;000X;4;;;TRANSFERENCIAS CORRIENTES;1023000
2021;18003;000X;41;;;A Organismos Autónomos;1023000
2021;18003;000X;418/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos corrientes en educación;1023000
2021;18003;000X;7;;;TRANSFERENCIAS DE CAPITAL;8119980
2021;18003;000X;71;;;A Organismos Autónomos;8119980
2021;18003;000X;718/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para inversiones en educación;8119980
2021;18008;000X;4;;;TRANSFERENCIAS CORRIENTES;8223580
2021;18008;000X;41;;;A Organismos Autónomos;8223580
2021;18008;000X;411/18008;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para financiación de cursos de inmersión en inglés;8223580
2021;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7008250
2021;19001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7008250
2021;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7008250
2021;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2021;19001;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;41940
2021;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2021;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;4968107000
2021;19003;000X;41;;;A Organismos Autónomos;4948607000
2021;19003;000X;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.;37401160
2021;19003;000X;414/19003;;;Para financiar el presupuesto del SEPE.;4724777600
2021;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;20641170
2021;19003;000X;418/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;165787070
2021;19003;000X;42;;;A la Seguridad Social;19500000
2021;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores;19500000
2021;19003;000X;422/19003;;00;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;6500000
2021;19003;000X;422/19003;;01;Ayudas para facilitar la adaptación del sector de la estiba a los cambios de sus relaciones laborales como consecuencia de la sentencia TJUE de 11 de diciembre de 2014.;13000000
2021;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;3292090
2021;19003;000X;71;;;A Organismos Autónomos;3292090
2021;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;925000
2021;19003;000X;718/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;2367090
2021;19050;000X;4;;;TRANSFERENCIAS CORRIENTES;1098190000
2021;19050;000X;41;;;A Organismos Autónomos;1098190000
2021;19050;000X;413/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia;1095300000
2021;19050;000X;416/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia;400000
2021;19050;000X;417/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia;150000
2021;19050;000X;418/19050;;;Al OEITSS. Mecanismo de Recuperación y Resiliencia;2340000
2021;19050;000X;7;;;TRANSFERENCIAS DE CAPITAL;52480000
2021;19050;000X;71;;;A Organismos Autónomos;52480000
2021;19050;000X;712/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia.;2280000
2021;19050;000X;713/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia;46000000
2021;19050;000X;716/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia;1770000
2021;19050;000X;718/19050;;;Al OEITSS. Mecanismo de Recuperación y Resiliencia;2430000
2021;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;206257770
2021;19101;000X;40;;;A la Administración del Estado;128000280
2021;19101;000X;400/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2021;19101;000X;400/19101;;00;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2021;19101;000X;400/19101;;01;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y formación (EJE 2);3300000
2021;19101;000X;401/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2);1580680
2021;19101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;7816100
2021;19101;000X;403/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2021;19101;000X;404/19101;;;Para financiar gastos derivados del uso de edificios compartidos;89400
2021;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;115170780
2021;19101;000X;409;;01;Transferencias en materia de servicios y programas de fomento del empleo (VARIOS EJES);87834820
2021;19101;000X;409;;02;Transferencias en materia de servicios y programas de formación profesional para el empleo (EJE 2);27335960
2021;19101;000X;41;;;A Organismos Autónomos;76360700
2021;19101;000X;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);2872170
2021;19101;000X;410/19101;;01;Jefatura Central de Tráfico (Ministerio del Interior);216480
2021;19101;000X;410/19101;;03;Instituto de la Cinematografía y de las Artes Audiovisuales (Ministerio de Cultura y Deporte);149820
2021;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Cultura y Deporte);105870
2021;19101;000X;410/19101;;05;Instituto de la Juventud (Ministerio de Derechos Sociales y Agenda 2030);1000000
2021;19101;000X;410/19101;;08;Consejo de Administración del Patrimonio Nacional (Ministerio de Presidencia, Relaciones con las Cortes y Memoria Democrática);1400000
2021;19101;000X;411/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática) (EJE 2);8000000
2021;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);65488530
2021;19101;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1896790
2021;19101;000X;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2);1614700
2021;19101;000X;431/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas (Ministerio de Ciencia e Innovación) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2021;19102;000X;4;;;TRANSFERENCIAS CORRIENTES;21570
2021;19102;000X;40;;;A la Administración del Estado;21570
2021;19102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;21570
2021;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;32135770
2021;20004;000X;41;;;A Organismos Autónomos;32135770
2021;20004;000X;411/20004;;;Al Instituto de Turismo de España;32135770
2021;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;29994860
2021;20004;000X;71;;;A Organismos Autónomos;29994860
2021;20004;000X;713/20004;;;Al Instituto de Turismo de España;29994860
2021;20008;000X;4;;;TRANSFERENCIAS CORRIENTES;3587190
2021;20008;000X;41;;;A Organismos Autónomos;3587190
2021;20008;000X;416/20008;;;Al Centro Español de Metrología;3587190
2021;20008;000X;7;;;TRANSFERENCIAS DE CAPITAL;2441360
2021;20008;000X;71;;;A Organismos Autónomos;2441360
2021;20008;000X;716/20008;;;Al Centro Español de Metrología;2441360
2021;20050;000X;7;;;TRANSFERENCIAS DE CAPITAL;1400000
2021;20050;000X;71;;;A Organismos Autónomos;1400000
2021;20050;000X;717/20050;;;Al Centro Español de Metrología. Mecanismo de Recuperación y Resiliencia;1400000
2021;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;809780
2021;20102;000X;40;;;A la Administración del Estado;809780
2021;20102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;809780
2021;20104;000X;4;;;TRANSFERENCIAS CORRIENTES;100000
2021;20104;000X;40;;;A la Administración del Estado;100000
2021;20104;000X;403/20104;;;Contribución al sostenimiento de los gastos derivados de la integración de las Consejerías de Turismo en las Representaciones de España en el Exterior;100000
2021;21001;000X;4;;;TRANSFERENCIAS CORRIENTES;258254750
2021;21001;000X;41;;;A Organismos Autónomos;258254750
2021;21001;000X;414/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);258254750
2021;21001;000X;414/21001;;00;Para subvenciones del Plan Anual de Seguros Agrarios y liquidación de planes anteriores;253767560
2021;21001;000X;414/21001;;01;Para gastos de funcionamiento y otras subvenciones;4487190
2021;21001;000X;7;;;TRANSFERENCIAS DE CAPITAL;684370
2021;21001;000X;71;;;A Organismos Autónomos;684370
2021;21001;000X;714/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);684370
2021;21004;000X;4;;;TRANSFERENCIAS CORRIENTES;39163870
2021;21004;000X;41;;;A Organismos Autónomos;39163870
2021;21004;000X;412/21004;;;Agencia de Información y Control Alimentarios (AICA);4896980
2021;21004;000X;413/21004;;;Fondo Español de Garantía Agraria (FEGA);14845570
2021;21004;000X;414/21004;;;Al Fondo Español de Garantía Agraria (FEGA) para atender gastos de ayuda alimentaria;19271320
2021;21004;000X;415/21004;;;MAPA. Financiación Nacional subvenciones producción agraria;150000
2021;21004;000X;7;;;TRANSFERENCIAS DE CAPITAL;43389330
2021;21004;000X;71;;;A Organismos Autónomos;43389330
2021;21004;000X;712/21004;;;Agencia de Información y Control Alimentarios (AICA);1850000
2021;21004;000X;713/21004;;;Fondo Español de Garantía Agraria (FEGA);18148230
2021;21004;000X;714/21004;;;Fondo Español de Garantía Agraria (FEGA). Programa Nacional de Desarrollo Rural 2015-2020;23391100
2021;21103;000X;7;;;TRANSFERENCIAS DE CAPITAL;25400000
2021;21103;000X;70;;;A la Administración del Estado;25400000
2021;21103;000X;700/21103;;;Estado. Ayudas desarrollo rural. FEGA organismo pagador;25400000
2021;22002;000X;4;;;TRANSFERENCIAS CORRIENTES;19325520
2021;22002;000X;41;;;A Organismos Autónomos;17581830
2021;22002;000X;418/22002;;;Al Instituto Nacional de Administración Pública (INAP);17581830
2021;22002;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1743690
2021;22002;000X;437/22002;;;Al Consejo de Transparencia y Buen Gobierno;1743690
2021;22002;000X;7;;;TRANSFERENCIAS DE CAPITAL;350000
2021;22002;000X;71;;;A Organismos Autónomos;340000
2021;22002;000X;718/22002;;;Al Instituto Nacional de Administración Pública (INAP);340000
2021;22002;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;10000
2021;22002;000X;737/22002;;;Al Consejo de Transparencia y Buen Gobierno;10000
2021;22050;000X;4;;;TRANSFERENCIAS CORRIENTES;2196000
2021;22050;000X;41;;;A Organismos Autónomos;2196000
2021;22050;000X;418/22050;;;Al Instituto Nacional de Administración Pública (INAP).Mecanismo de Recuperación y Resiliencia;2196000
2021;22050;000X;7;;;TRANSFERENCIAS DE CAPITAL;204000
2021;22050;000X;71;;;A Organismos Autónomos;204000
2021;22050;000X;718/22050;;;Al Instituto Nacional de Administración Pública (INAP).Mecanismo de Recuperación y Resiliencia;204000
2021;22102;000X;4;;;TRANSFERENCIAS CORRIENTES;20020
2021;22102;000X;40;;;A la Administración del Estado;20020
2021;22102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;20020
2021;23003;000X;4;;;TRANSFERENCIAS CORRIENTES;166500000
2021;23003;000X;41;;;A Organismos Autónomos;166100000
2021;23003;000X;410/23003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2021;23003;000X;412/23003;;;Al Instituto para la Transición Justa;166000000
2021;23003;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;400000
2021;23003;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2021;23003;000X;7;;;TRANSFERENCIAS DE CAPITAL;3658670530
2021;23003;000X;71;;;A Organismos Autónomos;60821810
2021;23003;000X;712/23003;;;Al Instituto para la Transición Justa;60821810
2021;23003;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;3597848720
2021;23003;000X;733;;;Al CSIC (CENIM) para planta piloto hidrometalúrgica de recuperación de críticos a partir de residuos de minería y RAEEs en el Centro de Investigaciones Metalúrgicas;1000000
2021;23003;000X;734;;;A la CNMC para compensar en el sistema eléctrico la reducción de ingresos consecuencia de las medidas del art. 42 del RDL 11/2020;172000000
2021;23003;000X;735/23003;;;A la CNMC para compensar en el sistema gasista la reducción de ingresos consecuencia de las medidas del art. 43 del RDL 11/2020;30670000
2021;23003;000X;736;;;A la CNMC para compensar reducción de ingresos en el sistema eléctrico consecuencia de la eliminación del peaje 6.1.b);22372500
2021;23003;000X;737/23003;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado b) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;1100000000
2021;23003;000X;738/23003;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado a) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;1782000000
2021;23003;000X;739/23003;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;489806220
2021;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;24840640
2021;23004;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;24840640
2021;23004;000X;430/23004;;;Agencia Estatal de Meteorología;24840640
2021;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;34458660
2021;23004;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;34458660
2021;23004;000X;730/23004;;;Agencia Estatal de Meteorología;34458660
2021;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;74113800
2021;23005;000X;41;;;A Organismos Autónomos;74113800
2021;23005;000X;410/23005;;;Confederaciones Hidrográficas;36868200
2021;23005;000X;410/23005;;00;Confederación Hidrográfica del Duero;3034590
2021;23005;000X;410/23005;;02;Confederación Hidrográfica del Guadalquivir;386480
2021;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;1885480
2021;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;3816260
2021;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;6417750
2021;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;11091750
2021;23005;000X;410/23005;;07;Confederación Hidrográfica del Cantábrico;8122040
2021;23005;000X;410/23005;;08;Confederación Hidrográfica del Tajo;2113850
2021;23005;000X;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal;34245600
2021;23005;000X;411/23005;;00;Confederación Hidrográfica del Duero para el pago del IBI de bienes de titularidad estatal;3000000
2021;23005;000X;411/23005;;01;Confederación Hidrográfica del Ebro para el pago del IBI de bienes de titularidad estatal;6100000
2021;23005;000X;411/23005;;02;Confederación Hidrográfica del Guadalquivir para el pago del IBI de bienes de titularidad estatal;11500000
2021;23005;000X;411/23005;;03;Confederación Hidrográfica del Guadiana para el pago del IBI de bienes de titularidad estatal;6000000
2021;23005;000X;411/23005;;04;Confederación Hidrográfica del Júcar para el pago del IBI de bienes de titularidad estatal;2163000
2021;23005;000X;411/23005;;05;Confederación Hidrográfica del Miño-Sil para el pago del IBI de bienes de titularidad estatal;115000
2021;23005;000X;411/23005;;06;Confederación Hidrográfica del Segura para el pago del IBI de bienes de titularidad estatal;850000
2021;23005;000X;411/23005;;07;Confederación Hidrográfica del Cantabrico para el pago del IBI de bienes de titularidad estatal;17600
2021;23005;000X;411/23005;;08;Confederación Hidrográfica del Tajo para el pago del IBI de bienes de titularidad estatal;4500000
2021;23005;000X;417/23005;;;Al CEDEX para I+D en recursos e infraestructuras hidráulicas;3000000
2021;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;108024000
2021;23005;000X;71;;;A Organismos Autónomos;108024000
2021;23005;000X;710/23005;;;Confederaciones Hidrográficas;108024000
2021;23005;000X;710/23005;;00;Confederación Hidrográfica del Duero;8500000
2021;23005;000X;710/23005;;01;Confederación Hidrográfica del Ebro;4274000
