EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2018;15001;000X;432;;;Al AIREF para financiar el coste de revisión de subvenciones públicas;1560000
2018;15001;000X;7;;;TRANSFERENCIAS DE CAPITAL;1124560
2018;15001;000X;71;;;A Organismos Autónomos;1124560
2018;15001;000X;711/15001;;;Al Parque Móvil del Estado;1124560
2018;15005;000X;4;;;TRANSFERENCIAS CORRIENTES;1002368610
2018;15005;000X;41;;;A Organismos Autónomos;11330300
2018;15005;000X;410/15005;;;Al Instituto de Estudios Fiscales;11330300
2018;15005;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;991038310
2018;15005;000X;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);991038310
2018;15005;000X;435/15005;;00;A la A.E.A.T. para gastos de funcionamiento;920336130
2018;15005;000X;435/15005;;02;A la A.E.A.T. por compensación de gastos de otros servicios;2931450
2018;15005;000X;435/15005;;03;A la A.E.A.T. por premio de cobranza de los recursos propios de la Unión Europea;67770730
2018;15005;000X;7;;;TRANSFERENCIAS DE CAPITAL;33771480
2018;15005;000X;71;;;A Organismos Autónomos;771480
2018;15005;000X;710/15005;;;Al Instituto de Estudios Fiscales;771480
2018;15005;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;33000000
2018;15005;000X;735/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);33000000
2018;15005;000X;735/15005;;00;A la A.E.A.T. para gastos de inversiones;33000000
2018;15026;000X;4;;;TRANSFERENCIAS CORRIENTES;14416430
2018;15026;000X;41;;;A Organismos Autónomos;12939040
2018;15026;000X;418;;;Al Instituto Nacional de Administración Pública (INAP);12939040
2018;15026;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1477390
2018;15026;000X;437/15026;;;Al Consejo de Transparencia y Buen Gobierno;1477390
2018;15026;000X;7;;;TRANSFERENCIAS DE CAPITAL;819700
2018;15026;000X;71;;;A Organismos Autónomos;609200
2018;15026;000X;718/15026;;;Al Instituto Nacional de Administración Pública (INAP);609200
2018;15026;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;210500
2018;15026;000X;737/15026;;;Al Consejo de Transparencia y Buen Gobierno;210500
2018;15104;000X;4;;;TRANSFERENCIAS CORRIENTES;25602920
2018;15104;000X;40;;;A la Administración del Estado;25602920
2018;15104;000X;400/15104;;;A la Administración del Estado;24612800
2018;15104;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;990120
2018;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;107600
2018;16001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;107600
2018;16001;000X;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;107600
2018;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;1915120
2018;16002;000X;41;;;A Organismos Autónomos;1915120
2018;16002;000X;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;1915120
2018;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;166936590
2018;16101;000X;40;;;A la Administración del Estado;166936590
2018;16101;000X;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011;1270000
2018;16101;000X;401/16101;;;Al Estado;153180420
2018;16101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;12473650
2018;16101;000X;403/16101;;;Contribución al mantenimiento anual de la aplicación NEDAES;12520
2018;17009;000X;7;;;TRANSFERENCIAS DE CAPITAL;900000
2018;17009;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;900000
2018;17009;000X;730/17009;;;Consejo Superior de Investigaciones Científicas;900000
2018;17009;000X;730/17009;;00;CSIC para el estudio base herramientas Código Técnico de la Edificación (Instituto de Ciencias de la Construcción Eduardo Torroja);900000
2018;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;2040210
2018;17018;000X;41;;;A Organismos Autónomos;2040210
2018;17018;000X;412/17018;;;Centro Nacional de Información Geográfica (CNIG);2040210
2018;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;2520000
2018;17018;000X;71;;;A Organismos Autónomos;2520000
2018;17018;000X;712/17018;;;Centro Nacional de Información Geográfica (CNIG);2520000
2018;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;20506960
2018;17020;000X;41;;;A Organismos Autónomos;12301900
2018;17020;000X;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);12301900
2018;17020;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;8205060
2018;17020;000X;431/17020;;;Agencia Estatal de Seguridad Ferroviaria;8205060
2018;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;6470000
2018;17020;000X;71;;;A Organismos Autónomos;990000
2018;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);990000
2018;17020;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;5480000
2018;17020;000X;731/17020;;;Agencia Estatal de Seguridad Ferroviaria;5480000
2018;17301;000X;4;;;TRANSFERENCIAS CORRIENTES;747070
2018;17301;000X;40;;;A la Administración del Estado;747070
2018;17301;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;747070
2018;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;157762990
2018;18001;000X;41;;;A Organismos Autónomos;149794780
2018;18001;000X;410/18001;;;Al Consejo Superior de Deportes;78207280
2018;18001;000X;411/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego, en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;71587500
2018;18001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7968210
2018;18001;000X;430/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;7968210
2018;18001;000X;7;;;TRANSFERENCIAS DE CAPITAL;23744340
2018;18001;000X;71;;;A Organismos Autónomos;23319770
2018;18001;000X;710/18001;;;Al Consejo Superior de Deportes;19907270
2018;18001;000X;711/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego, en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;3412500
2018;18001;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;424570
2018;18001;000X;730/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;424570
2018;18003;000X;7;;;TRANSFERENCIAS DE CAPITAL;7883480
2018;18003;000X;71;;;A Organismos Autónomos;7883480
2018;18003;000X;718/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Educación y Cultura para inversiones en educación;7883480
2018;18006;000X;4;;;TRANSFERENCIAS CORRIENTES;47101750
2018;18006;000X;41;;;A Organismos Autónomos;47101750
2018;18006;000X;410/18006;;;A la Universidad Internacional Menéndez Pelayo (UIMP);3158420
2018;18006;000X;410/18006;;00;A la UIMP para gastos de funcionamiento;2971420
2018;18006;000X;410/18006;;01;A la UIMP para el Proyecto Aula de Verano;112000
2018;18006;000X;410/18006;;02;A la UIMP para cursos institucionales de verano;75000
2018;18006;000X;411/18006;;;Al Servicio Español para la Internacionalización de la Educación (SEPIE);34078900
2018;18006;000X;411/18006;;00;Al SEPIE para gastos de funcionamiento;2432950
2018;18006;000X;411/18006;;01;Al SEPIE para la cofinanciación del Programa Erasmus+;30000000
2018;18006;000X;411/18006;;02;Al SEPIE para la financiación del Plan Ejecutivo de Cooperación e Intercambio con la República Popular China;150000
2018;18006;000X;411/18006;;03;Al SEPIE para potenciar la proyección internacional del Sistema Universitario Español y su oferta, así como la movilidad interuniversitaria;1495950
2018;18006;000X;419/18006;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación;9864430
2018;18006;000X;7;;;TRANSFERENCIAS DE CAPITAL;1183550
2018;18006;000X;71;;;A Organismos Autónomos;1183550
2018;18006;000X;710/18006;;;A la Universidad Internacional Menéndez Pelayo;387260
2018;18006;000X;711/18006;;;Al Servicio Español para la Internacionalización de la Educación (SEPIE);546290
2018;18006;000X;711/18006;;00;Al SEPIE para inversiones;510000
2018;18006;000X;711/18006;;03;Al SEPIE para potenciar la proyección internacional del Sistema Universitario Español y su oferta, así como la movilidad interuniversitaria;36290
2018;18006;000X;719/18006;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación;250000
2018;18008;000X;4;;;TRANSFERENCIAS CORRIENTES;8223580
2018;18008;000X;41;;;A Organismos Autónomos;8223580
2018;18008;000X;411/18008;;;A la UIMP para financiación de cursos de inmersión en inglés;8223580
2018;18009;000X;4;;;TRANSFERENCIAS CORRIENTES;256850330
2018;18009;000X;41;;;A Organismos Autónomos;225053470
2018;18009;000X;412/18009;;;A la Biblioteca Nacional de España;22880320
2018;18009;000X;414/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;8200230
2018;18009;000X;415/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía;65000000
2018;18009;000X;416/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;119756430
2018;18009;000X;417/18009;;;A la Gerencia de Infraestructuras y Equipamientos de Educación y Cultura;9216490
2018;18009;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;31796860
2018;18009;000X;437/18009;;;Al Museo Nacional del Prado;7701160
2018;18009;000X;438;;;Al Museo Nacional Centro de Arte Reina Sofía;24095700
2018;18009;000X;7;;;TRANSFERENCIAS DE CAPITAL;45181580
2018;18009;000X;71;;;A Organismos Autónomos;34981580
2018;18009;000X;712/18009;;;A la Biblioteca Nacional de España;5094180
2018;18009;000X;714/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;585000
2018;18009;000X;716/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;7301330
2018;18009;000X;717/18009;;;A la Gerencia de Infraestructuras y Equipamientos de Educación y Cultura;22001070
2018;18009;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;10200000
2018;18009;000X;737/18009;;;Al Museo Nacional del Prado;7600000
2018;18009;000X;738/18009;;;Al Museo Nacional Centro de Arte Reina Sofía;2600000
2018;18011;000X;7;;;TRANSFERENCIAS DE CAPITAL;113000
2018;18011;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;113000
2018;18011;000X;730/18011;;;"Al Centro Nacional de Investigaciones Metalúrgicas del CSIC, para el proyecto ""Observatorio de Investigación en Conservación del Patrimonio""";23000
2018;18011;000X;731/18011;;;Al CSIC para ayudas a proyectos arqueológicos en el exterior;90000
2018;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7174580
2018;19001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7174580
2018;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7174580
2018;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2018;19001;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;41940
2018;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2018;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;12983254660
2018;19002;000X;42;;;A la Seguridad Social;12983254660
2018;19002;000X;420/19002;;;Prestaciones socio-económicas de carácter no contributivo.;4165856770
2018;19002;000X;420/19002;;00;Aportación del Estado al presupuesto de la Seguridad Social para la financiación de los subsidios económicos para personas con discapacidad establecidos por el R.D. Legislativo 1/2013, de 29 de noviembre;14302640
2018;19002;000X;420/19002;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990, de 20 de diciembre . Pensiones, incluso para atender obligaciones de ejercicios anteriores;2550089500
2018;19002;000X;420/19002;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por  la Leyes  26/1990, de 20 de diciembre y 35/2007, de 15 de noviembre. Protección familiar, incluso para atender obligaciones de ejercicios anteriores.;1596014630
2018;19002;000X;420/19002;;04;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones de maternidad no contributivas establecidas por la Ley Orgánica 3/2007, de 22 de marzo.;550000
2018;19002;000X;420/19002;;05;Aportación del Estado al presupuesto de la Seguridad Social para financiar prestaciones de orfandad no contributivas en favor de víctimas de violencia de género;4900000
2018;19002;000X;421/19002;;;Regularización de la financiación pendiente de las exenciones de cuotas del REA. Reales Decretos Leyes 2/97,4/97,11/97,18/97,24/97 y 29/97;64085980
2018;19002;000X;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;7329116200
2018;19002;000X;426/19002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;14277200
2018;19002;000X;429/19002;;;Otras aportaciones a la Seguridad Social.;1409918510
2018;19002;000X;429/19002;;01;Cuotas de Seguridad Social y otras obligaciones derivadas  de la Ley de Amnistía de 15 de octubre de 1977, incluso para atender obligaciones de ejercicios anteriores;12020
2018;19002;000X;429/19002;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994, de 6 de julio, de Régimen Económico y Fiscal de Canarias, incluso para atender obligaciones de ejercicios anteriores;48469020
2018;19002;000X;429/19002;;04;Transferencias a la Seguridad Social para financiar las prestaciones del Síndrome Tóxico, incluso para atender obligaciones de ejercicios anteriores;27527470
2018;19002;000X;429/19002;;05;Transferencia a la Seguridad Social para apoyar su equilibrio presupuestario;1333910000
2018;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;1225000
2018;19002;000X;72;;;A la Seguridad Social;1225000
2018;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;1225000
2018;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;258720410
2018;19003;000X;41;;;A Organismos Autónomos;166870200
2018;19003;000X;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.;54877330
2018;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad, Salud y Bienestar en el Trabajo, O.A., M.P.;20641170
2018;19003;000X;416/19003;;;Para financiar el presupuesto de FOGASA;91351700
2018;19003;000X;42;;;A la Seguridad Social;91850210
2018;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores;46838210
2018;19003;000X;422/19003;;00;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social;6500000
2018;19003;000X;422/19003;;01;Ayudas para facilitar la adaptación del sector de la estiba a los cambios de sus relaciones laborales como consecuencia de la sentencia TJUE de 11 de diciembre de 2014;40338210
2018;19003;000X;424/19003;;;Ayudas equivalentes a la jubilación anticipada de trabajadores de empresas acogidas a planes de reconversión, para atender obligaciones de ejercicios anteriores;45012000
2018;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;925000
2018;19003;000X;71;;;A Organismos Autónomos;925000
2018;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad, Salud y Bienestar en el Trabajo, O.A., M.P.;925000
2018;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;184008580
2018;19101;000X;40;;;A la Administración del Estado;113848110
2018;19101;000X;400/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2018;19101;000X;400/19101;;00;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2018;19101;000X;400/19101;;01;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y formación (EJE 2);3300000
2018;19101;000X;401/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2);1580680
2018;19101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;894920
2018;19101;000X;403/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2018;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;108029190
2018;19101;000X;409;;01;Transferencias en materia de servicios y programas de fomento del empleo (VARIOS EJES);50479780
2018;19101;000X;409;;02;Transferencias en materia de servicios y programas de formación profesional para el empleo (EJE 2);57549410
2018;19101;000X;41;;;A Organismos Autónomos;68722780
2018;19101;000X;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);1472170
2018;19101;000X;410/19101;;01;Jefatura Central de Tráfico (Ministerio del Interior);216480
2018;19101;000X;410/19101;;03;Instituto de la Cinematografía y de las Artes Audiovisuales (Ministerio de Educación, Cultura y Deporte);149820
2018;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Educación, Cultura y Deporte);105870
2018;19101;000X;410/19101;;05;Instituto de la Juventud (Ministerio de Sanidad, Servicios Sociales e Igualdad);1000000
2018;19101;000X;411/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de la Presidencia y para las Administraciones Territoriales) (EJE 2);6501380
2018;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);60749230
2018;19101;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1437690
2018;19101;000X;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2);1155600
2018;19101;000X;431/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas (Ministerio de Economía, Industria y Competitividad) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2018;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;32135770
2018;20004;000X;41;;;A Organismos Autónomos;32135770
2018;20004;000X;411/20004;;;Al Instituto de Turismo de España;32135770
2018;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;29994860
2018;20004;000X;71;;;A Organismos Autónomos;29994860
2018;20004;000X;713/20004;;;Al Instituto de Turismo de España;29994860
2018;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;202991810
2018;20018;000X;41;;;A Organismos Autónomos;202591810
2018;20018;000X;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2018;20018;000X;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;202491810
2018;20018;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;400000
2018;20018;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2018;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;3801030030
2018;20018;000X;71;;;A Organismos Autónomos;50930030
2018;20018;000X;712/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;50930030
2018;20018;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;3750100000
2018;20018;000X;736;;;A la CNMC para compensar reducción de ingresos en el sistema eléctrico consecuencia de la eliminación del peaje 6.1.b);40000000
2018;20018;000X;737/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado b) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;369000000
2018;20018;000X;738/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado a) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;2654000000
2018;20018;000X;739;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;687100000
2018;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;809780
2018;20102;000X;40;;;A la Administración del Estado;809780
2018;20102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;809780
2018;20302;000X;7;;;TRANSFERENCIAS DE CAPITAL;60000
2018;20302;000X;70;;;A la Administración del Estado;60000
2018;20302;000X;700/20302;;;Proyectos de colaboración con la Unión Europea;60000
2018;23001;000X;4;;;TRANSFERENCIAS CORRIENTES;215683310
2018;23001;000X;41;;;A Organismos Autónomos;215683310
2018;23001;000X;414/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);215683310
2018;23001;000X;414/23001;;00;Para subvenciones del Plan Anual de Seguros Agrarios y liquidación de planes anteriores;211267560
2018;23001;000X;414/23001;;01;Para gastos de funcionamiento y otras subvenciones;4415750
2018;23001;000X;7;;;TRANSFERENCIAS DE CAPITAL;748810
2018;23001;000X;71;;;A Organismos Autónomos;748810
2018;23001;000X;714/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);748810
2018;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;34410410
2018;23004;000X;41;;;A Organismos Autónomos;9569770
2018;23004;000X;410/23004;;;Parques Nacionales;9569770
2018;23004;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;24840640
2018;23004;000X;430/23004;;;Agencia Estatal de Meteorología;24840640
2018;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;55653550
2018;23004;000X;71;;;A Organismos Autónomos;21194890
2018;23004;000X;710/23004;;;Parques Nacionales;20011080
2018;23004;000X;713/23004;;;Parques Nacionales. Plan PIMA ADAPTA. Actuaciones financiadas con ingresos procedentes de subasta de derechos de emisión;1183810
2018;23004;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;34458660
2018;23004;000X;730/23004;;;Agencia Estatal de Meteorología;34458660
2018;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;53285360
2018;23005;000X;41;;;A Organismos Autónomos;53285360
2018;23005;000X;410/23005;;;Confederaciones Hidrográficas;25255360
2018;23005;000X;410/23005;;00;Confederación Hidrográfica del Duero;3310800
2018;23005;000X;410/23005;;01;Confederación Hidrográfica del Ebro;508030
2018;23005;000X;410/23005;;02;Confederación Hidrográfica del Guadalquivir;386480
2018;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;2063900
2018;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;3743890
2018;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;4098650
2018;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;5392480
