EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2022;14107;000X;7;;;TRANSFERENCIAS DE CAPITAL;100000
2022;14107;000X;70;;;A la Administración del Estado;100000
2022;14107;000X;700/14107;;;Para Modernización de las FAS;100000
2022;14113;000X;4;;;TRANSFERENCIAS CORRIENTES;974910
2022;14113;000X;40;;;A la Administración del Estado;974910
2022;14113;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;974910
2022;15001;000X;4;;;TRANSFERENCIAS CORRIENTES;33045000
2022;15001;000X;41;;;A Organismos Autónomos;33045000
2022;15001;000X;411/15001;;;Al Parque Móvil del Estado;33045000
2022;15001;000X;7;;;TRANSFERENCIAS DE CAPITAL;1124000
2022;15001;000X;71;;;A Organismos Autónomos;1124000
2022;15001;000X;711/15001;;;Al Parque Móvil del Estado;1124000
2022;15005;000X;4;;;TRANSFERENCIAS CORRIENTES;1083858790
2022;15005;000X;41;;;A Organismos Autónomos;22024290
2022;15005;000X;410/15005;;;Al Instituto de Estudios Fiscales;22024290
2022;15005;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1061834500
2022;15005;000X;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);1061834500
2022;15005;000X;435/15005;;00;A la A.E.A.T. para gastos de funcionamiento;991132320
2022;15005;000X;435/15005;;02;A la A.E.A.T. por compensación de gastos de otros servicios;2931450
2022;15005;000X;435/15005;;03;A la A.E.A.T. por premio de cobranza de los recursos propios de la Unión Europea;67770730
2022;15005;000X;7;;;TRANSFERENCIAS DE CAPITAL;108179850
2022;15005;000X;71;;;A Organismos Autónomos;2370000
2022;15005;000X;710/15005;;;Al Instituto de Estudios Fiscales;2370000
2022;15005;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;105809850
2022;15005;000X;735/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);105809850
2022;15005;000X;735/15005;;00;A la A.E.A.T. para gastos de inversiones;105809850
2022;15026;000X;4;;;TRANSFERENCIAS CORRIENTES;22358910
2022;15026;000X;41;;;A Organismos Autónomos;20030120
2022;15026;000X;418/15026;;;Al Instituto Nacional de Administración Pública (INAP);20030120
2022;15026;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;2328790
2022;15026;000X;437/15026;;;Al Consejo de Transparencia y Buen Gobierno;2328790
2022;15026;000X;7;;;TRANSFERENCIAS DE CAPITAL;3790940
2022;15026;000X;71;;;A Organismos Autónomos;3748940
2022;15026;000X;718/15026;;;Al Instituto Nacional de Administración Pública (INAP);3748940
2022;15026;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;42000
2022;15026;000X;737/15026;;;Al Consejo de Transparencia y Buen Gobierno;42000
2022;15050;000X;4;;;TRANSFERENCIAS CORRIENTES;900000
2022;15050;000X;41;;;A Organismos Autónomos;900000
2022;15050;000X;418/15050;;;Al Instituto Nacional de Administración Pública (INAP). Mecanismo de Recuperación y Resiliencia;900000
2022;15050;000X;7;;;TRANSFERENCIAS DE CAPITAL;4998950
2022;15050;000X;71;;;A Organismos Autónomos;4998950
2022;15050;000X;718/15050;;;Al Instituto Nacional de Administración Pública (INAP). Mecanismo de Recuperación y Resiliencia;1500000
2022;15050;000X;719/15050;;;A la Mutualidad de Funcionarios Civiles del Estado (MUFACE). Mecanismo de Recuperación y Resiliencia;3498950
2022;15104;000X;4;;;TRANSFERENCIAS CORRIENTES;21363480
2022;15104;000X;40;;;A la Administración del Estado;21363480
2022;15104;000X;400/15104;;;A la Administración del Estado;20373360
2022;15104;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;990120
2022;15106;000X;4;;;TRANSFERENCIAS CORRIENTES;13110
2022;15106;000X;40;;;A la Administración del Estado;13110
2022;15106;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;13110
2022;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;107600
2022;16001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;107600
2022;16001;000X;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;107600
2022;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;2038700
2022;16002;000X;41;;;A Organismos Autónomos;2038700
2022;16002;000X;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;2038700
2022;16003;000X;4;;;TRANSFERENCIAS CORRIENTES;3750000
2022;16003;000X;41;;;A Organismos Autónomos;3750000
2022;16003;000X;410/16003;;;Al Centro Universitario de Formación de la Policía Nacional;3750000
2022;16003;000X;7;;;TRANSFERENCIAS DE CAPITAL;250000
2022;16003;000X;71;;;A Organismos Autónomos;250000
2022;16003;000X;710/16003;;;Al Centro Universitario de Formación de la Policía Nacional;250000
2022;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;136167450
2022;16101;000X;40;;;A la Administración del Estado;136167450
2022;16101;000X;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011;1270000
2022;16101;000X;401/16101;;;Al Estado;116218840
2022;16101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;18666080
2022;16101;000X;403/16101;;;Contribución al mantenimiento anual de la aplicación NEDAES;12530
2022;17010;000X;7;;;TRANSFERENCIAS DE CAPITAL;900000
2022;17010;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;900000
2022;17010;000X;730/17010;;;Consejo Superior de Investigaciones Científicas (CSIC);900000
2022;17010;000X;730/17010;;00;CSIC para el estudio base herramientas Código Técnico de la Edificación (Instituto de Ciencias de la Construcción Eduardo Torroja);900000
2022;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;2040210
2022;17018;000X;41;;;A Organismos Autónomos;2040210
2022;17018;000X;412/17018;;;Centro Nacional de Información Geográfica (CNIG);2040210
2022;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;2520000
2022;17018;000X;71;;;A Organismos Autónomos;2520000
2022;17018;000X;712/17018;;;Centro Nacional de Información Geográfica (CNIG);2520000
2022;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;20034950
2022;17020;000X;41;;;A Organismos Autónomos;12964910
2022;17020;000X;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);12964910
2022;17020;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7070040
2022;17020;000X;431/17020;;;Agencia Estatal de Seguridad Ferroviaria;7070040
2022;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;6189680
2022;17020;000X;71;;;A Organismos Autónomos;5963120
2022;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);5840000
2022;17020;000X;713/17020;;;Centro Nacional de Información Geográfica (CNIG);123120
2022;17020;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;226560
2022;17020;000X;731/17020;;;Agencia Estatal de Seguridad Ferroviaria (AESF);226560
2022;17034;000X;4;;;TRANSFERENCIAS CORRIENTES;11934180
2022;17034;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;11934180
2022;17034;000X;432/17034;;;Agencia Estatal de Seguridad Aérea;11934180
2022;17102;000X;9;;;PASIVOS FINANCIEROS;27430
2022;17102;000X;91;;;Amortización de préstamos en euros;27430
2022;17102;000X;911;;;Amortización de préstamos a largo plazo de entes del Sector Público;27430
2022;17102;000X;911;;00;A la Administración del Estado;27430
2022;17301;000X;4;;;TRANSFERENCIAS CORRIENTES;1088510
2022;17301;000X;40;;;A la Administración del Estado;1088510
2022;17301;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;1025400
2022;17301;000X;403/17301;;;Al Estado, para la cofinanciación de gastos del Centro de Educación Infantil;63110
2022;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;1704000
2022;18001;000X;41;;;A Organismos Autónomos;1704000
2022;18001;000X;418/18001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos en Servicios Centrales de Educación;1704000
2022;18003;000X;4;;;TRANSFERENCIAS CORRIENTES;1023000
2022;18003;000X;41;;;A Organismos Autónomos;1023000
2022;18003;000X;418/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos corrientes en educación;1023000
2022;18003;000X;7;;;TRANSFERENCIAS DE CAPITAL;8119980
2022;18003;000X;71;;;A Organismos Autónomos;8119980
2022;18003;000X;718/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para inversiones en educación;8119980
2022;18008;000X;4;;;TRANSFERENCIAS CORRIENTES;8223580
2022;18008;000X;41;;;A Organismos Autónomos;8223580
2022;18008;000X;411/18008;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para financiación de cursos de inmersión en inglés;8223580
2022;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7068840
2022;19001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7068840
2022;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7068840
2022;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2022;19001;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;41940
2022;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2022;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;1325574810
2022;19003;000X;41;;;A Organismos Autónomos;1305814810
2022;19003;000X;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.;73461370
2022;19003;000X;414/19003;;;Para financiar el presupuesto del SEPE.;1021546470
2022;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;20896430
2022;19003;000X;418/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;189910540
2022;19003;000X;42;;;A la Seguridad Social;19760000
2022;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores;19760000
2022;19003;000X;422/19003;;00;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;11130000
2022;19003;000X;422/19003;;01;Ayudas para facilitar la adaptación del sector de la estiba a los cambios de sus relaciones laborales como consecuencia de la sentencia TJUE de 11 de diciembre de 2014.;8630000
2022;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;3292090
2022;19003;000X;71;;;A Organismos Autónomos;3292090
2022;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;925000
2022;19003;000X;718/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;2367090
2022;19050;000X;4;;;TRANSFERENCIAS CORRIENTES;710677300
2022;19050;000X;41;;;A Organismos Autónomos;710677300
2022;19050;000X;413/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia;707287300
2022;19050;000X;416/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia;10000
2022;19050;000X;417/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia;720000
2022;19050;000X;418/19050;;;Al OEITSS. Mecanismo de Recuperación y Resiliencia;2660000
2022;19050;000X;7;;;TRANSFERENCIAS DE CAPITAL;55102700
2022;19050;000X;71;;;A Organismos Autónomos;55102700
2022;19050;000X;712/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia.;1980000
2022;19050;000X;713/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia;52522700
2022;19050;000X;716/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia;600000
2022;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;232567220
2022;19101;000X;40;;;A la Administración del Estado;144717240
2022;19101;000X;400/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2022;19101;000X;400/19101;;00;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2022;19101;000X;400/19101;;01;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y formación (EJE 2);3300000
2022;19101;000X;401/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2);1580680
2022;19101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;7172900
2022;19101;000X;403/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2022;19101;000X;404/19101;;;Para financiar gastos derivados del uso de edificios compartidos;89400
2022;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;132530940
2022;19101;000X;409;;01;Transferencias en materia de servicios y programas de fomento del empleo (VARIOS EJES);105194980
2022;19101;000X;409;;02;Transferencias en materia de servicios y programas de formación profesional para el empleo (EJE 2);27335960
2022;19101;000X;41;;;A Organismos Autónomos;85020190
2022;19101;000X;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);2872170
2022;19101;000X;410/19101;;01;Jefatura Central de Tráfico;216480
2022;19101;000X;410/19101;;03;Instituto de la Cinematografía y de las Artes Audiovisuales;149820
2022;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música;105870
2022;19101;000X;410/19101;;05;Instituto de la Juventud;1000000
2022;19101;000X;410/19101;;08;Consejo de Administración del Patrimonio Nacional;1400000
2022;19101;000X;411/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (EJE 2);8280000
2022;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);73868020
2022;19101;000X;42;;;A la Seguridad Social;132500
2022;19101;000X;420/19101;;;"A la Seguridad Social (Gerencia de Informática) para mantenimiento de la aplicación ""RIVA""";132500
2022;19101;000X;420/19101;;00;"A  la Seguridad Social (Gerencia de Informática) para mantenimiento de la aplicación ""RIVA""";132500
2022;19101;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;2697290
2022;19101;000X;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2);1614700
2022;19101;000X;431/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas. Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2022;19101;000X;432/19101;;;Al Centro Nacional de Inteligencia. Mejora ciberseguridad;800500
2022;19102;000X;4;;;TRANSFERENCIAS CORRIENTES;258660
2022;19102;000X;40;;;A la Administración del Estado;258660
2022;19102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;53230
2022;19102;000X;404/19102;;;Para el pago de gastos comunes derivados del uso de un edificio compartido sito en Badajoz;205430
2022;19103;000X;4;;;TRANSFERENCIAS CORRIENTES;255000
2022;19103;000X;40;;;A la Administración del Estado;255000
2022;19103;000X;404/19103;;;Para el pago de gastos comunes derivados del uso de edificios compartidos;255000
2022;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;32135770
2022;20004;000X;41;;;A Organismos Autónomos;32135770
2022;20004;000X;411/20004;;;Al Instituto de Turismo de España;32135770
2022;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;33928310
2022;20004;000X;71;;;A Organismos Autónomos;33928310
2022;20004;000X;713/20004;;;Al Instituto de Turismo de España;33928310
2022;20008;000X;4;;;TRANSFERENCIAS CORRIENTES;3987190
2022;20008;000X;41;;;A Organismos Autónomos;3987190
2022;20008;000X;416/20008;;;Al Centro Español de Metrología;3987190
2022;20008;000X;7;;;TRANSFERENCIAS DE CAPITAL;2441360
2022;20008;000X;71;;;A Organismos Autónomos;2441360
2022;20008;000X;716/20008;;;Al Centro Español de Metrología;2441360
2022;20050;000X;7;;;TRANSFERENCIAS DE CAPITAL;7630000
2022;20050;000X;71;;;A Organismos Autónomos;7630000
2022;20050;000X;717/20050;;;Al Centro Español de Metrología. Mecanismo de Recuperación y Resiliencia;7630000
2022;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;816280
2022;20102;000X;40;;;A la Administración del Estado;816280
2022;20102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;816280
2022;20104;000X;4;;;TRANSFERENCIAS CORRIENTES;100000
2022;20104;000X;40;;;A la Administración del Estado;100000
2022;20104;000X;403/20104;;;Contribución al sostenimiento de los gastos derivados de la integración de las Consejerías de Turismo en las Representaciones de España en el Exterior;100000
2022;21001;000X;4;;;TRANSFERENCIAS CORRIENTES;261255140
2022;21001;000X;41;;;A Organismos Autónomos;261255140
2022;21001;000X;414/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);261255140
2022;21001;000X;414/21001;;00;Para subvenciones del Plan Anual de Seguros Agrarios y liquidación de planes anteriores;256735350
2022;21001;000X;414/21001;;01;Para gastos de funcionamiento y otras subvenciones;4519790
2022;21001;000X;7;;;TRANSFERENCIAS DE CAPITAL;684370
2022;21001;000X;71;;;A Organismos Autónomos;684370
2022;21001;000X;714/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);684370
2022;21004;000X;4;;;TRANSFERENCIAS CORRIENTES;27413630
2022;21004;000X;41;;;A Organismos Autónomos;27413630
2022;21004;000X;412/21004;;;Agencia de Información y Control Alimentarios (AICA);5569650
2022;21004;000X;413/21004;;;Fondo Español de Garantía Agraria (FEGA);14845570
2022;21004;000X;414/21004;;;Al Fondo Español de Garantía Agraria (FEGA) para atender gastos de ayuda alimentaria;6848410
2022;21004;000X;415/21004;;;MAPA. Financiación Nacional subvenciones producción agraria;150000
2022;21004;000X;7;;;TRANSFERENCIAS DE CAPITAL;48787560
2022;21004;000X;71;;;A Organismos Autónomos;48787560
2022;21004;000X;712/21004;;;Agencia de Información y Control Alimentarios (AICA);2250000
2022;21004;000X;713/21004;;;Fondo Español de Garantía Agraria (FEGA);25039600
2022;21004;000X;714/21004;;;Fondo Español de Garantía Agraria (FEGA). Programa Nacional de Desarrollo Rural 2015-2020;21497960
2022;21050;000X;7;;;TRANSFERENCIAS DE CAPITAL;10000000
2022;21050;000X;71;;;A Organismos Autónomos;10000000
2022;21050;000X;710/21050;;;Al FEGA. Mecanismo de Recuperación y Resiliencia;10000000
2022;21103;000X;7;;;TRANSFERENCIAS DE CAPITAL;14874310
2022;21103;000X;70;;;A la Administración del Estado;13594640
2022;21103;000X;700/21103;;;Estado. Ayudas desarrollo rural. FEGA organismo pagador;13594640
2022;21103;000X;71;;;A Organismos Autónomos;1279670
2022;21103;000X;710/21103;;;Organismo Autónomo FEGA. Ayudas desarrollo rural. FEGA organismo pagador;1279670
2022;23003;000X;4;;;TRANSFERENCIAS CORRIENTES;165959340
2022;23003;000X;41;;;A Organismos Autónomos;165559340
2022;23003;000X;410/23003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas para el seguimiento de las Grandes Instalaciones de Combustión;100000
2022;23003;000X;412/23003;;;Al Instituto para la Transición Justa. Financiado según el artículo 30.4 de la Ley 7/2021;165459340
2022;23003;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;400000
2022;23003;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2022;23003;000X;7;;;TRANSFERENCIAS DE CAPITAL;3756086810
2022;23003;000X;71;;;A Organismos Autónomos;60821810
2022;23003;000X;712/23003;;;Al Instituto para la Transición Justa. Financiado según el artículo 30.4 de la Ley 7/2021;60821810
2022;23003;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;3695265000
2022;23003;000X;730/23003;;;Al CSIC para trabajos del IGME dirigidos a la gestión sostenible de las materias primas minerales;650000
2022;23003;000X;737/23003;;;A la CNMC para financiar costes del sector eléctrico. Financiado según el artículo 30.4 de la Ley 7/2021.;1100000000
2022;23003;000X;738/23003;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;1879000000
2022;23003;000X;739/23003;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;715615000
2022;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;38421990
2022;23004;000X;41;;;A Organismos Autónomos;9581350
2022;23004;000X;410/23004;;;A Parques Nacionales. Financiado según el artículo 30.4 de la Ley 7/2021.;9581350
2022;23004;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;28840640
