EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2011;19002;000X;423;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;2806350000
2011;19002;000X;426;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;14564420
2011;19002;000X;429;;;Otras aportaciones a la Seguridad Social.;59127200
2011;19002;000X;429;;01;Cuotas de seguridad social  correspondientes a los trabajadores afectados por el art.8 de la Ley de Amnistía de 15 de octubre de 1977.;12020
2011;19002;000X;429;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994 de Régimen Económico y Fiscal de Canarias;40868180
2011;19002;000X;429;;04;Transferencia a la S.Social para financiar las prestaciones del Síndrome Tóxico.;18247000
2011;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;2300000
2011;19002;000X;72;;;A la Seguridad Social;2300000
2011;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del Instituto Social de la Marina;2300000
2011;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;15846464030
2011;19003;000X;41;;;A organismos autónomos;15769733920
2011;19003;000X;410/19003;;;Al Servicio Público de Empleo Estatal para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía;6000000
2011;19003;000X;411/19003;;;Al SPEE para compensar el gasto incurrido de bonificaciones en las cotizaciones de Seguridad Social del personal investigador (art. 12 del RD 278/2007, de 23 de febrero);100000
2011;19003;000X;412/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;15746000000
2011;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.;17633920
2011;19003;000X;42;;;A la Seguridad Social;76730110
2011;19003;000X;422;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;76730110
2011;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;36258800
2011;19003;000X;71;;;A organismos autónomos;36258800
2011;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo;2050080
2011;19003;000X;713;;;Para financiar el presupuesto del SPEE;34208720
2011;19007;000X;4;;;TRANSFERENCIAS CORRIENTES;2031970
2011;19007;000X;42;;;A la Seguridad Social;1914370
2011;19007;000X;425;;;Cuotas de seguridad social de emigrantes;1914370
2011;19007;000X;43;;;A agencias estatales y otros organismos públicos;117600
2011;19007;000X;436/19007;;;Al Instituto Cervantes;117600
2011;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;148094830
2011;19101;000X;40;;;A la Administración del Estado;4847330
2011;19101;000X;400/19101;;;Planes de reinserción y de mejora de la capacidad de ocupación de demandantes de empleo;4719100
2011;19101;000X;400/19101;;00;Reserva de gestión directa del SPEE. Planes de contratación temporal de trabajadores desempleados;39620
2011;19101;000X;400/19101;;01;"Reserva de gestión directa del SPEE ""A entidades promotoras para ayudas salariales a los alumnos-trabajadores de Escuelas Taller y Casas de Oficios en las fases de alternancia y a los alumnos-trabajadores de Talleres de Empleo""";2078990
2011;19101;000X;400/19101;;02;"Reserva gestión directa del SPEE ""Para subvenciones a entidades promotoras de Escuelas Taller, Casas de Oficios y Talleres de Empleo, y otros gastos""";2600490
2011;19101;000X;401/19101;;;"Reserva gestión directa del SPEE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo para desempleados, a órganos de la Administración General del Estado""";75120
2011;19101;000X;402;;;"Reserva gestión directa del SPEE ""Para gastos derivados de políticas activas de fomento del empleo""";53110
2011;19101;000X;41;;;A organismos autónomos;137538070
2011;19101;000X;410/19101;;;Reserva de gestión directa del SPEE, contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado;1102540
2011;19101;000X;410/19101;;00;Trabajo Penitenciario y Formación para el Empleo;118850
2011;19101;000X;410/19101;;01;Jefatura de Tráfico;451010
2011;19101;000X;410/19101;;03;Instituto de Cinematografía y de las Artes Audiovisuales;312120
2011;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música;220560
2011;19101;000X;411/19101;;;Reserva gestión directa SPEE. Para ayudas salariales a alumnos-trabajadores, subvenciones a entidades promotoras y otros gastos, de los programas de Escuelas Taller, Casas de Oficios y Talleres de Empleo. Consejo de Administración del Patrimonio Nacional;4095870
2011;19101;000X;412/19101;;;Reserva de gestión directa  SPEE. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo para desempleados, a Organismos Autónomos de la Administración General del Estado;4643960
2011;19101;000X;412/19101;;01;Trabajo Penitenciario y Formación para el Empleo;4643960
2011;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas;127695700
2011;19101;000X;43;;;A agencias estatales y otros organismos públicos;5709430
2011;19101;000X;430/19101;;;A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID). Para financiar los gastos derivados del programa de Escuelas Taller y Casas de Oficios a desarrollar en el exterior;5427340
2011;19101;000X;431/19101;;;Reserva de gestión directa del SPEE. Al Consejo Superior de Investigaciones Científicas. Para contratación de desempleados en obras y servicios de interés general y social por órganos de la Administración General del Estado;282090
2011;20003;000X;4;;;TRANSFERENCIAS CORRIENTES;14586360
2011;20003;000X;43;;;A agencias estatales y otros organismos públicos;14586360
2011;20003;000X;437/20003;;;Transferencias a Entes Públicos;14586360
2011;20003;000X;437/20003;;04;Al I.C.E.X. para atender sus gastos de funcionamiento;14586360
2011;20003;000X;7;;;TRANSFERENCIAS DE CAPITAL;120588000
2011;20003;000X;73;;;A agencias estatales y otros organismos públicos;120588000
2011;20003;000X;737/20003;;;Transferencias a Entes Públicos;120588000
2011;20003;000X;737/20003;;01;Al I.C.E.X. para sus operaciones de capital;120588000
2011;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;47801440
2011;20004;000X;41;;;A organismos autónomos;47801440
2011;20004;000X;411/20004;;;Al Instituto de Turismo de España;47801440
2011;20004;000X;411/20004;;00;Al Instituto de Turismo de España;47132260
2011;20004;000X;411/20004;;01;Al Instituto de Turismo de España por compensación de gastos de edificios por la Secretaría de Estado de Turismo;669180
2011;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;87861620
2011;20004;000X;71;;;A organismos autónomos;87861620
2011;20004;000X;713/20004;;;Al Instituto de Turismo de España;87861620
2011;20015;000X;4;;;TRANSFERENCIAS CORRIENTES;3605090
2011;20015;000X;41;;;A organismos autónomos;3605090
2011;20015;000X;416;;;Al Centro Español de Metrología;3605090
2011;20015;000X;7;;;TRANSFERENCIAS DE CAPITAL;1328240
2011;20015;000X;71;;;A organismos autónomos;1328240
2011;20015;000X;716;;;Al Centro Español de Metrología;1328240
2011;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;415033310
2011;20018;000X;41;;;A organismos autónomos;414533310
2011;20018;000X;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2011;20018;000X;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;414433310
2011;20018;000X;43;;;A agencias estatales y otros organismos públicos;500000
2011;20018;000X;436/20018;;;Al Consejo de Seguridad Nuclear;500000
2011;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;274501080
2011;20018;000X;71;;;A organismos autónomos;274501080
2011;20018;000X;712/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;274501080
2011;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;12000000
2011;20102;000X;40;;;A la Administración del Estado;12000000
2011;20102;000X;401/20102;;;A la Administración del Estado.;12000000
2011;21003;000X;4;;;TRANSFERENCIAS CORRIENTES;551705340
2011;21003;000X;41;;;A organismos autónomos;229128840
2011;21003;000X;410/21003;;;Al Instituto Geológico y Minero de España (IGME);18574080
2011;21003;000X;411/21003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT);41676700
2011;21003;000X;412/21003;;;Al Instituto Español de Oceanografía (IEO);25073270
2011;21003;000X;414;;;Al Instituto de Astrofísica de Canarias (IAC);7512180
2011;21003;000X;415/21003;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA);31876610
2011;21003;000X;416/21003;;;Al Instituto de Salud Carlos III;104416000
2011;21003;000X;43;;;A agencias estatales y otros organismos públicos;322576500
2011;21003;000X;430/21003;;;Al Consejo Superior de Investigaciones Científicas (CSIC);322576500
2011;21003;000X;7;;;TRANSFERENCIAS DE CAPITAL;233790000
2011;21003;000X;71;;;A organismos autónomos;126880000
2011;21003;000X;710/21003;;;Al Instituto Geológico y Minero de España (IGME);1830000
2011;21003;000X;711/21003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT);24109000
2011;21003;000X;712/21003;;;Al Instituto Español de Oceanografía (IEO);28000000
2011;21003;000X;714/21003;;;Al Instituto de Astrofísica de Canarias (IAC);4085000
2011;21003;000X;715;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA);22697000
2011;21003;000X;716/21003;;;Al Instituto de Salud Carlos III;46159000
2011;21003;000X;73;;;A agencias estatales y otros organismos públicos;106910000
2011;21003;000X;730/21003;;;Al Consejo Superior de Investigaciones Científicas (CSIC);106910000
2011;21004;000X;7;;;TRANSFERENCIAS DE CAPITAL;41429190
2011;21004;000X;73;;;A agencias estatales y otros organismos públicos;41429190
2011;21004;000X;730/21004;;;Al CSIC del Fondo Nacional. Subv. de I+D+I Programas Nacionales;10038280
2011;21004;000X;731;;;Al CSIC del Fondo Nacional. Subv. Ayudas contratación;31390910
2011;21005;000X;4;;;TRANSFERENCIAS CORRIENTES;8319980
2011;21005;000X;41;;;A organismos autónomos;130760
2011;21005;000X;410/21005;;;Al Instituto Geológico y Minero de España (IGME), para los gastos de la participación española en el Comité Polar;130760
2011;21005;000X;43;;;A agencias estatales y otros organismos públicos;8189220
2011;21005;000X;430/21005;;;Al CSIC, líneas e instalaciones;1034270
2011;21005;000X;432;;;Al CSIC para gastos de funcionamiento operativo de la flota oceanográfica española y las bases antárticas;7154950
2011;21204;000X;7;;;TRANSFERENCIAS DE CAPITAL;300000
2011;21204;000X;73;;;A agencias estatales y otros organismos públicos;300000
2011;21204;000X;730/21204;;;Al CSIC;300000
2011;21401;000X;4;;;TRANSFERENCIAS CORRIENTES;1538500
2011;21401;000X;41;;;A organismos autónomos;1538500
2011;21401;000X;412/21401;;;A la Universidad Internacional Menéndez Pelayo para el desarrollo de programas de postgrado;863500
2011;21401;000X;413/21401;;;Al Instituto Nacional de Técnicas Aeroespaciales;675000
2011;23001;000X;4;;;TRANSFERENCIAS CORRIENTES;307152740
2011;23001;000X;41;;;A organismos autónomos;307152740
2011;23001;000X;412/23001;;;Subvención a la Agencia para el Aceite de Oliva (AAO);5639250
2011;23001;000X;413;;;Subvención al Fondo Español de Garantía Agraria (FEGA);21538140
2011;23001;000X;413;;00;Al FEGA para gastos de funcionamiento;21538140
2011;23001;000X;414/23001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA);279975350
2011;23001;000X;7;;;TRANSFERENCIAS DE CAPITAL;20099210
2011;23001;000X;71;;;A organismos autónomos;20099210
2011;23001;000X;712/23001;;;Subvención a la Agencia para el Aceite de Oliva (AAO), para gastos de capital;565050
2011;23001;000X;713/23001;;;Al Fondo Español de Garantía Agraria (FEGA);18512170
2011;23001;000X;713/23001;;00;Al Fondo Español de Garantía Agraria (FEGA), para gastos de capital.;18512170
2011;23001;000X;714/23001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA) para gastos de capital;1021990
2011;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;15177850
2011;23004;000X;41;;;A organismos autónomos;15177850
2011;23004;000X;410/23004;;;Subvención al Organismo Autónomo Parques Nacionales;15177850
2011;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;50773640
2011;23004;000X;71;;;A organismos autónomos;50773640
2011;23004;000X;710/23004;;;Subvención al Organismo Autónomo Parques Nacionales para gastos de capital;50773640
2011;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;55261480
2011;23005;000X;41;;;A organismos autónomos;55261480
2011;23005;000X;410/23005;;;A las Confederaciones Hidrográficas, para sufragar gastos corrientes;34801440
2011;23005;000X;410/23005;;00;Confederación Hidrográfica del Duero;5158550
2011;23005;000X;410/23005;;01;Confederación Hidrográfica del Ebro;5882580
2011;23005;000X;410/23005;;02;Confederación Hidrográfica del Guadalquivir;802010
2011;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;1523510
2011;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;7141540
2011;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;995910
2011;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;6503320
2011;23005;000X;410/23005;;07;Confederación Hidrográfica del Cantábrico;2033000
2011;23005;000X;410/23005;;08;Confederación Hidrográfica del Tajo;4761020
2011;23005;000X;411/23005;;;A las Confederaciones Hidrográficas, para el pago del IBI de bienes de titularidad estatal;16498930
2011;23005;000X;411/23005;;00;Confederación Hidrográfica del Duero;2250600
2011;23005;000X;411/23005;;01;Confederación Hidrográfica del Ebro;3926920
2011;23005;000X;411/23005;;02;Confederación Hidrográfica del Guadalquivir;450370
2011;23005;000X;411/23005;;03;Confederación Hidrográfica del Guadiana;4255780
2011;23005;000X;411/23005;;04;Confederación Hidrográfica del Júcar;2015000
2011;23005;000X;411/23005;;05;Confederación Hidrográfica del Miño-Sil;255910
2011;23005;000X;411/23005;;06;Confederación Hidrográfica del Segura;484090
2011;23005;000X;411/23005;;07;Confederación Hidrográfica del Cantábrico;36720
2011;23005;000X;411/23005;;08;Confederación Hidrográfica del Tajo;2823540
2011;23005;000X;415/23005;;;Parque de Maquinaria, para sufragar gastos corrientes;3961110
2011;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;96284990
2011;23005;000X;71;;;A organismos autónomos;96284990
2011;23005;000X;710/23005;;;A las Confederaciones Hidrográficas, para financiar operaciones de capital;69843360
2011;23005;000X;710/23005;;00;Confederación Hidrográfica del Duero;6576340
2011;23005;000X;710/23005;;01;Confederación Hidrográfica del Ebro;9203360
2011;23005;000X;710/23005;;02;Confederación Hidrográfica del Guadalquivir;1445610
2011;23005;000X;710/23005;;03;Confederación Hidrográfica del Guadiana;4627050
2011;23005;000X;710/23005;;04;Confederación Hidrográfica del Júcar;10245000
2011;23005;000X;710/23005;;05;Confederación Hidrográfica del Miño-Sil;11261700
2011;23005;000X;710/23005;;06;Confederación Hidrográfica del Segura;11325600
2011;23005;000X;710/23005;;07;Confederación Hidrográfica del Cantábrico;6646070
2011;23005;000X;710/23005;;08;Confederación Hidrográfica del Tajo;8512630
2011;23005;000X;711/23005;;;A la Confederación Hidrográfica del Guadiana para el Plan Especial Alto Guadiana y Llanura Manchega;13991730
2011;23005;000X;713/23005;;;A la C. H. del Júcar para apoyo en la ejecución de obras con financiación FEDER;11335730
2011;23005;000X;715/23005;;;Parque de Maquinaria, para financiar operaciones de capital;767500
2011;23005;000X;718;;;Al Fondo Español de Garantía Agraria (FEGA) para cofinanciación Programas de Desarrollo Rural;346670
2011;23007;000X;4;;;TRANSFERENCIAS CORRIENTES;63023430
2011;23007;000X;43;;;A agencias estatales y otros organismos públicos;63023430
2011;23007;000X;430/23007;;;A la Agencia Estatal de Meteorología;63023430
2011;23007;000X;7;;;TRANSFERENCIAS DE CAPITAL;47520020
2011;23007;000X;73;;;A agencias estatales y otros organismos públicos;47520020
2011;23007;000X;730/23007;;;A la Agencia Estatal de Meteorología;47520020
2011;23009;000X;7;;;TRANSFERENCIAS DE CAPITAL;400000
2011;23009;000X;71;;;A organismos autónomos;400000
2011;23009;000X;718/23009;;;Al Fondo Español de Garantía Agraria (FEGA) para cofinanciación  Programas de Desarrollo Rural;400000
