EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2014;14003;000X;410;;03;Al Instituto Nacional de Técnica Aeroespacial Esteban Terradas;24657100
2014;14003;000X;410;;04;Al Instituto de Vivienda, Infraestructura y Equipamiento de la Defensa;43400000
2014;14003;000X;7;;;TRANSFERENCIAS DE CAPITAL;23120270
2014;14003;000X;71;;;A organismos autónomos;23120270
2014;14003;000X;710;;;A organismos autónomos del Departamento;23120270
2014;14003;000X;710;;02;Al Canal de Experiencias Hidrodinámicas de El Pardo;523290
2014;14003;000X;710;;03;"Al Instituto Nacional de Técnica Aeroespacial ""Esteban Terradas""";19506980
2014;14003;000X;710;;04;"Al Instituto Nacional de Técnica Aeroespacial ""Esteban Terradas"" para  financiar el proyecto Galileo";3090000
2014;15005;000X;4;;;TRANSFERENCIAS CORRIENTES;880617150
2014;15005;000X;41;;;A organismos autónomos;11484720
2014;15005;000X;410;;;Al Instituto de Estudios Fiscales;11484720
2014;15005;000X;43;;;A agencias estatales y otros organismos públicos;869132430
2014;15005;000X;435;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);869132430
2014;15005;000X;435;;00;A la A.E.A.T. para gastos de funcionamiento;798430250
2014;15005;000X;435;;02;A la A.E.A.T. por compensación de gastos de otros servicios;2931450
2014;15005;000X;435;;03;A la A.E.A.T. por premio de cobranza de los recursos propios de la CEE;67770730
2014;15005;000X;7;;;TRANSFERENCIAS DE CAPITAL;24671120
2014;15005;000X;71;;;A organismos autónomos;834080
2014;15005;000X;710;;;Al Instituto de Estudios Fiscales;834080
2014;15005;000X;73;;;A agencias estatales y otros organismos públicos;23837040
2014;15005;000X;735;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);23837040
2014;15005;000X;735;;00;A la A.E.A.T. para gastos de inversiones;23837040
2014;15026;000X;4;;;TRANSFERENCIAS CORRIENTES;13650740
2014;15026;000X;41;;;A organismos autónomos;10202060
2014;15026;000X;418;;;Al Instituto Nacional de Administración Pública (INAP);10202060
2014;15026;000X;43;;;A agencias estatales y otros organismos públicos;3448680
2014;15026;000X;430;;;A la Agencia Estatal de Evaluación de las Políticas Públicas y la Calidad de los Servicios (AEVAL);3448680
2014;15026;000X;7;;;TRANSFERENCIAS DE CAPITAL;793970
2014;15026;000X;71;;;A organismos autónomos;641260
2014;15026;000X;718;;;Al Instituto Nacional de Administración Pública (INAP);641260
2014;15026;000X;73;;;A agencias estatales y otros organismos públicos;152710
2014;15026;000X;730;;;A la Agencia Estatal de Evaluación de las Políticas Públicas y la Calidad de los Servicios (AEVAL);152710
2014;15104;000X;4;;;TRANSFERENCIAS CORRIENTES;15743570
2014;15104;000X;40;;;A la Administración del Estado;15743570
2014;15104;000X;400;;;A la Administración del Estado;15743570
2014;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;107600
2014;16001;000X;43;;;A agencias estatales y otros organismos públicos;107600
2014;16001;000X;435;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;107600
2014;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;1942310
2014;16002;000X;41;;;A organismos autónomos;1942310
2014;16002;000X;410;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;1942310
2014;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;135791370
2014;16101;000X;40;;;A la Administración del Estado;135791370
2014;16101;000X;400;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011;1270000
2014;16101;000X;401;;;Al Estado;134521370
2014;17009;000X;7;;;TRANSFERENCIAS DE CAPITAL;800000
2014;17009;000X;73;;;A agencias estatales y otros organismos públicos;800000
2014;17009;000X;730;;;Al Consejo Superior de Investigaciones Científicas;800000
2014;17009;000X;730;;00;Al CSIC para el estudio base herramientas Codigo Tecnico de la Edificacion (Instituto de Ciencias de la Construcción Eduardo Torroja).;800000
2014;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;1880000
2014;17018;000X;41;;;A organismos autónomos;1880000
2014;17018;000X;412;;;Al Centro Nacional de Información Geográfica (CNIG);1880000
2014;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;2220000
2014;17018;000X;71;;;A organismos autónomos;2220000
2014;17018;000X;712;;;Al Centro Nacional de Información Geográfica (CNIG).;2220000
2014;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;15000000
2014;17020;000X;41;;;A organismos autónomos;15000000
2014;17020;000X;410;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);15000000
2014;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;990000
2014;17020;000X;71;;;A organismos autónomos;990000
2014;17020;000X;710;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);990000
2014;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;122247980
2014;18001;000X;41;;;A organismos autónomos;116422250
2014;18001;000X;410;;;Al Consejo Superior de Deportes;56295920
2014;18001;000X;411;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;60126330
2014;18001;000X;43;;;A agencias estatales y otros organismos públicos;5825730
2014;18001;000X;430;;;A la Agencia Española de Protección de la Salud en el Deporte;5825730
2014;18001;000X;7;;;TRANSFERENCIAS DE CAPITAL;7590670
2014;18001;000X;71;;;A organismos autónomos;7432670
2014;18001;000X;710;;;Al Consejo Superior de Deportes;4776000
2014;18001;000X;711;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;2656670
2014;18001;000X;73;;;A agencias estatales y otros organismos públicos;158000
2014;18001;000X;730;;;A la Agencia Española de Protección de la Salud en el Deporte;158000
2014;18006;000X;4;;;TRANSFERENCIAS CORRIENTES;2395950
2014;18006;000X;41;;;A organismos autónomos;2395950
2014;18006;000X;417;;;Al Organismo Autónomo Programas Educativos Europeos;2395950
2014;18006;000X;7;;;TRANSFERENCIAS DE CAPITAL;150000
2014;18006;000X;71;;;A organismos autónomos;150000
2014;18006;000X;717;;;Al Organismo Autónomo Programas Educativos Europeos;150000
2014;18007;000X;4;;;TRANSFERENCIAS CORRIENTES;2718090
2014;18007;000X;41;;;A organismos autónomos;2718090
2014;18007;000X;410;;;A la Universidad Internacional Menéndez Pelayo;2606090
2014;18007;000X;412;;;A la Universidad Internacional Menéndez Pelayo para el Proyecto Aula de Verano;112000
2014;18007;000X;7;;;TRANSFERENCIAS DE CAPITAL;851200
2014;18007;000X;71;;;A organismos autónomos;851200
2014;18007;000X;710;;;A la Universidad Internacional Menéndez Pelayo;851200
2014;18009;000X;4;;;TRANSFERENCIAS CORRIENTES;199494520
2014;18009;000X;41;;;A organismos autónomos;170206730
2014;18009;000X;412;;;A la Biblioteca Nacional;17783630
2014;18009;000X;414;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;9441150
2014;18009;000X;415;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía;33703070
2014;18009;000X;416;;;Al Instituto Nacional de las Artes Escénicas y de la Música;101000420
2014;18009;000X;417;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura;8278460
2014;18009;000X;43;;;A agencias estatales y otros organismos públicos;29287790
2014;18009;000X;437;;;Al Museo Nacional del Prado;8410640
2014;18009;000X;438;;;Al Museo Nacional Centro de Arte Reina Sofía;20877150
2014;18009;000X;7;;;TRANSFERENCIAS DE CAPITAL;42819180
2014;18009;000X;71;;;A organismos autónomos;37813180
2014;18009;000X;712;;;A la Biblioteca Nacional;5732070
2014;18009;000X;714;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;779590
2014;18009;000X;716;;;Al Instituto Nacional de las Artes Escénicas y de la Música;7545230
2014;18009;000X;717;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura;23756290
2014;18009;000X;73;;;A agencias estatales y otros organismos públicos;5006000
2014;18009;000X;737;;;Al Museo Nacional del Prado;2941000
2014;18009;000X;738;;;Al Museo Nacional Centro de Arte Reina Sofía;2065000
2014;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7300170
2014;19001;000X;43;;;A agencias estatales y otros organismos públicos;7300170
2014;19001;000X;435;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7300170
2014;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2014;19001;000X;73;;;A agencias estatales y otros organismos públicos;41940
2014;19001;000X;735;;;Al Consejo Económico y Social;41940
2014;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;11424938550
2014;19002;000X;42;;;A la Seguridad Social;11424938550
2014;19002;000X;420;;;Prestaciones socio-económicas de carácter no contributivo.;3718264220
2014;19002;000X;420;;00;Financiación de las prestaciones derivadas de la Ley 13/1982.;27213700
2014;19002;000X;420;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990 . Pensiones, incluso para atender obligaciones de ejercicios anteriores;2320943070
2014;19002;000X;420;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por  la Leyes  26/1990 y 35/2007. Protección familiar, incluso para atender obligaciones de ejercicios anteriores.;1369487450
2014;19002;000X;420;;04;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones de maternidad no contributivas establecidas por la Ley Orgánica 3/2007, de 22 de marzo.;620000
2014;19002;000X;423;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;7633020000
2014;19002;000X;426;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;13452830
2014;19002;000X;429;;;Otras aportaciones a la Seguridad Social.;60201500
2014;19002;000X;429;;01;Cuotas de seguridad social  correspondientes a los trabajadores afectados por el art.8 de la Ley de Amnistía de 15 de octubre de 1977.;12020
2014;19002;000X;429;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994 de Régimen Económico y Fiscal de Canarias;40868180
2014;19002;000X;429;;04;Transferencia a la S.Social para financiar las prestaciones del Síndrome Tóxico.;19321300
2014;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;1200000
2014;19002;000X;72;;;A la Seguridad Social;1200000
2014;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del Instituto Social de la Marina;1200000
2014;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;14652127160
2014;19003;000X;41;;;A organismos autónomos;14607687360
2014;19003;000X;412;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;14586106710
2014;19003;000X;415;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.;21580650
2014;19003;000X;42;;;A la Seguridad Social;44439800
2014;19003;000X;422;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;44439800
2014;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;12355860
2014;19003;000X;71;;;A organismos autónomos;12355860
2014;19003;000X;712;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo;925100
2014;19003;000X;713;;;Para financiar el presupuesto del SPEE;11430760
2014;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;124172210
2014;19101;000X;40;;;A la Administración del Estado;65585560
2014;19101;000X;400;;;Reserva de gestión directa del SPEE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2014;19101;000X;400;;00;Reserva de gestión directa del SPEE. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2014;19101;000X;400;;01;Reserva de gestión directa del SPEE. Oportunidades de empleo y formación (EJE 2);3300000
2014;19101;000X;401;;;"Reserva gestión directa del SPEE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado"" (EJE 2)";75120
2014;19101;000X;402;;;Reserva gestión directa del SPEE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2014;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;62167120
2014;19101;000X;409;;01;Transferencias en materia de acciones, medidas y programas de fomento del empleo (VARIOS EJES);14602870
2014;19101;000X;409;;02;Transferencias en materia de acciones, medidas y programas de formación profesional para el empleo (EJE 2);47564250
2014;19101;000X;41;;;A organismos autónomos;57148960
2014;19101;000X;410;;;Reserva de gestión directa del SPEE. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);1772170
2014;19101;000X;410;;01;Jefatura de Tráfico (Ministerio del Interior);216480
2014;19101;000X;410;;03;Instituto de Cinematografía y de las Artes Audiovisuales (Ministerio de Educación, Cultura y Deporte);149820
2014;19101;000X;410;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Educación, Cultura y Deporte);105870
2014;19101;000X;410;;05;Instituto de la Juventud (Ministerio de Sanidad, Servicios Sociales e Igualdad);1000000
2014;19101;000X;410;;06;Consejo de la Juventud de España (Ministerio de Sanidad, Servicios Sociales e Igualdad);300000
2014;19101;000X;411;;;Reserva gestión directa SPEE. Acciones y medidas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de Presidencia). (EJE 2);4000000
2014;19101;000X;415;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);51376790
2014;19101;000X;43;;;A agencias estatales y otros organismos públicos;1437690
2014;19101;000X;430;;;Acciones y medidas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID). (EJE 2);1155600
2014;19101;000X;431;;;Reserva de gestión directa del SPEE. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la A.G.E. Consejo Superior de Investigaciones Científicas (M. de Economía y Competitividad). (EJE 3);282090
2014;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;34673680
2014;20004;000X;41;;;A organismos autónomos;34673680
2014;20004;000X;411;;;Al Instituto de Turismo de España;34673680
2014;20004;000X;411;;00;Al Instituto de Turismo de España;34673680
2014;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;22568870
2014;20004;000X;71;;;A organismos autónomos;22568870
2014;20004;000X;713;;;Al Instituto de Turismo de España;22568870
2014;20015;000X;4;;;TRANSFERENCIAS CORRIENTES;3319430
2014;20015;000X;41;;;A organismos autónomos;3319430
2014;20015;000X;416;;;Al Centro Español de Metrología;3319430
2014;20015;000X;7;;;TRANSFERENCIAS DE CAPITAL;741360
2014;20015;000X;71;;;A organismos autónomos;741360
2014;20015;000X;716;;;Al Centro Español de Metrología;741360
2014;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;295056150
2014;20018;000X;41;;;A organismos autónomos;294656150
2014;20018;000X;410;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2014;20018;000X;412;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;294556150
2014;20018;000X;43;;;A agencias estatales y otros organismos públicos;400000
2014;20018;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2014;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;56288270
2014;20018;000X;71;;;A organismos autónomos;56288270
2014;20018;000X;712;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;56288270
2014;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;6000000
2014;20102;000X;40;;;A la Administración del Estado;6000000
2014;20102;000X;401;;;A la Administración del Estado.;6000000
2014;23001;000X;4;;;TRANSFERENCIAS CORRIENTES;208113650
2014;23001;000X;41;;;A organismos autónomos;208113650
2014;23001;000X;412;;;Subvención a la Agencia para el Aceite de Oliva (AAO) para gastos corrientes;4215200
2014;23001;000X;414;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA) para gastos corrientes;203898450
2014;23001;000X;7;;;TRANSFERENCIAS DE CAPITAL;1323610
2014;23001;000X;71;;;A organismos autónomos;1323610
2014;23001;000X;712;;;Subvención a la Agencia para el Aceite de Oliva (AAO), para gastos de capital;574800
2014;23001;000X;714;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA) para gastos de capital;748810
2014;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;36543320
2014;23004;000X;41;;;A organismos autónomos;10232910
2014;23004;000X;410;;;Subvención al Organismo Autónomo Parques Nacionales;10232910
2014;23004;000X;43;;;A agencias estatales y otros organismos públicos;26310410
2014;23004;000X;430;;;A la Agencia Estatal de Meteorología;26310410
2014;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;26489790
2014;23004;000X;71;;;A organismos autónomos;13830280
2014;23004;000X;710;;;Subvención al Organismo Autónomo Parques Nacionales para gastos de capital;13830280
2014;23004;000X;73;;;A agencias estatales y otros organismos públicos;12659510
2014;23004;000X;730;;;A la Agencia Estatal de Meteorología;12659510
2014;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;26354040
2014;23005;000X;41;;;A organismos autónomos;26354040
2014;23005;000X;410;;;A las Confederaciones Hidrográficas, para sufragar gastos corrientes;26354040
2014;23005;000X;410;;00;Confederación Hidrográfica del Duero;3841750
2014;23005;000X;410;;01;Confederación Hidrográfica del Ebro;4380970
2014;23005;000X;410;;02;Confederación Hidrográfica del Guadalquivir;2539500
2014;23005;000X;410;;03;Confederación Hidrográfica del Guadiana;1334840
2014;23005;000X;410;;04;Confederación Hidrográfica del Júcar;5318560
2014;23005;000X;410;;05;Confederación Hidrográfica del Miño-Sil;1371820
2014;23005;000X;410;;06;Confederación Hidrográfica del Segura;4843260
2014;23005;000X;410;;07;Confederación Hidrográfica del Cantábrico;1514050
2014;23005;000X;410;;08;Confederación Hidrográfica del Tajo;1209290
2014;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;14765650
2014;23005;000X;71;;;A organismos autónomos;14765650
2014;23005;000X;710;;;A las Confederaciones Hidrográficas, para financiar operaciones de capital;14765650
2014;23005;000X;710;;03;Confederación Hidrográfica del Guadiana;3262980
2014;23005;000X;710;;04;Confederación Hidrográfica del Júcar;4502670
2014;23005;000X;710;;07;Confederación Hidrográfica del Cantábrico;7000000
2014;23011;000X;4;;;TRANSFERENCIAS CORRIENTES;55222270
2014;23011;000X;41;;;A organismos autónomos;55222270
2014;23011;000X;413;;;Al Fondo Español de Garantía Agraria (FEGA) para gastos de funcionamiento.;15222270
2014;23011;000X;414;;;Al FEGA, para atender gastos de ayuda alimentaria;40000000
2014;23011;000X;7;;;TRANSFERENCIAS DE CAPITAL;13285200
2014;23011;000X;71;;;A organismos autónomos;13285200
2014;23011;000X;713;;;Al Fondo Español de Garantía Agraria (FEGA) para gastos de capital.;13285200
2014;23014;000X;7;;;TRANSFERENCIAS DE CAPITAL;7063000
2014;23014;000X;71;;;A organismos autónomos;7063000
2014;23014;000X;718;;;Al Fondo Español de Garantia Agraria (FEGA) para cofinanciación Programas de Desarrollo Rural;7063000
2014;23018;000X;7;;;TRANSFERENCIAS DE CAPITAL;140000000
2014;23018;000X;71;;;A organismos autónomos;140000000
2014;23018;000X;718;;;Al Fondo Español de Garantía Agraria (FEGA) para cofinanciación Programas de Desarrollo Rural;140000000
2014;23211;000X;7;;;TRANSFERENCIAS DE CAPITAL;6000000
2014;23211;000X;70;;;A la Administración del Estado;6000000
2014;23211;000X;700;;;Al Estado. Ayudas Desarrollo Rural.FEGA Organismo pagador;6000000
2014;23232;000X;4;;;TRANSFERENCIAS CORRIENTES;3277040
2014;23232;000X;41;;;A organismos autónomos;3277040
2014;23232;000X;410;;;A la Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura.;3252040
2014;23232;000X;411;;;Centro Nacional de Información Geográfica;25000
2014;25002;000X;4;;;TRANSFERENCIAS CORRIENTES;261180390
2014;25002;000X;41;;;A organismos autónomos;63713610
2014;25002;000X;410;;;Al Centro de Estudios Políticos y Constitucionales;3346320
2014;25002;000X;411;;;Al Centro de Investigaciones Sociológicas.;5070180
2014;25002;000X;417;;;Al Consejo de Administración del Patrimonio Nacional;55297110
2014;25002;000X;43;;;A agencias estatales y otros organismos públicos;197466780
2014;25002;000X;437;;;Al Centro Nacional de Inteligencia;197466780
2014;25002;000X;7;;;TRANSFERENCIAS DE CAPITAL;28472290
2014;25002;000X;71;;;A organismos autónomos;22772040
2014;25002;000X;710;;;Al Centro de Estudios Políticos y Constitucionales;13640
2014;25002;000X;711;;;Al Centro de Investigaciones Sociológicas.;50980
2014;25002;000X;717;;;Al Consejo de Administración del Patrimonio Nacional;22707420
2014;25002;000X;73;;;A agencias estatales y otros organismos públicos;5700250
2014;25002;000X;737;;;Al Centro Nacional de Inteligencia;5700250
2014;25401;000X;4;;;TRANSFERENCIAS CORRIENTES;30366000
2014;25401;000X;40;;;A la Administración del Estado;30366000
2014;25401;000X;400;;;Al Estado;30366000
2014;26004;000X;4;;;TRANSFERENCIAS CORRIENTES;31527090
2014;26004;000X;41;;;A organismos autónomos;28663290
2014;26004;000X;412;;;Al Instituto Nacional del Consumo;12338690
2014;26004;000X;413;;;Al Instituto Nacional del Consumo, para compensar al I.C.O. los gastos derivados de los costes del margen de intermediación de las entidades de crédito y el quebranto en la cesión de fondos, derivados de la línea de mediación de anticipos a cuenta a los afectados de FORUM FILATÉLICO-AFINSA;3050000
2014;26004;000X;415;;;A la Agencia Española de Seguridad Alimentaria y Nutrición;13274600
2014;26004;000X;42;;;A la Seguridad Social;2855000
2014;26004;000X;427;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;2855000
2014;26004;000X;43;;;A agencias estatales y otros organismos públicos;8800
2014;26004;000X;431;;;A la Agencia Española de Medicamentos y Productos Sanitarios;8800
2014;26004;000X;7;;;TRANSFERENCIAS DE CAPITAL;407810
2014;26004;000X;71;;;A organismos autónomos;387810
2014;26004;000X;712;;;Al Instituto Nacional del Consumo;187810
2014;26004;000X;715;;;A la Agencia Española de Seguridad Alimentaria y Nutrición;200000
2014;26004;000X;72;;;A la Seguridad Social;20000
2014;26004;000X;727;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;20000
2014;26007;000X;4;;;TRANSFERENCIAS CORRIENTES;1056000
2014;26007;000X;42;;;A la Seguridad Social;1056000
2014;26007;000X;421;;;Al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las ciudades de Ceuta y Melilla (por incremento de la población protegida);1056000
2014;26007;000X;7;;;TRANSFERENCIAS DE CAPITAL;4149510
2014;26007;000X;71;;;A organismos autónomos;4149510
2014;26007;000X;711;;;Al Instituto de Salud Carlos III para el desarrollo del Plan de Calidad del Sistema Nacional de Salud a través de la Agencia de Evaluación de Tecnologías Sanitarias;4149510
2014;26009;000X;4;;;TRANSFERENCIAS CORRIENTES;213728200
2014;26009;000X;41;;;A organismos autónomos;3699550
2014;26009;000X;414;;;A la Organización Nacional de Trasplantes;3699550
2014;26009;000X;42;;;A la Seguridad Social;210028650
2014;26009;000X;421;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria;204290620
2014;26009;000X;422;;;Aportación al Instituto Nacional de Gestión Sanitaria para compensación de saldos y gastos por la atención a pacientes derivados a otras comunidades autonomas para asegurar la cohesión del SNS;5732020
2014;26009;000X;425;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago;6010
2014;26009;000X;7;;;TRANSFERENCIAS DE CAPITAL;11438730
2014;26009;000X;71;;;A organismos autónomos;247550
2014;26009;000X;714;;;A la Organización Nacional de Trasplantes;247550
2014;26009;000X;72;;;A la Seguridad Social;11191180
2014;26009;000X;721;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones de capital del Instituto Nacional de Gestión Sanitaria;11191180
2014;26015;000X;4;;;TRANSFERENCIAS CORRIENTES;1312408850
2014;26015;000X;41;;;A organismos autónomos;13786530
2014;26015;000X;410;;;Al Instituto de la Juventud para el cumplimiento de sus fines;11081890
2014;26015;000X;411;;;Al Consejo de la Juventud de España para el cumplimiento de sus fines;1000000
2014;26015;000X;419;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines;1704640
2014;26015;000X;42;;;A la Seguridad Social;1298622320
2014;26015;000X;424;;;Al IMSERSO, para el cumplimiento de sus fines;126523580
2014;26015;000X;425;;;Al IMSERSO para la cobertura de obligaciones de ejercicios anteriores por cuotas sociales de cuidadores no profesionales en dependencia (SAAD);15000
2014;26015;000X;427;;;Al IMSERSO para mínimo garantizado en dependencia;1087179320
2014;26015;000X;427;;00;De ejercicio corriente;1086082050
2014;26015;000X;427;;09;Obligaciones de ejercicios anteriores;1097270
2014;26015;000X;429;;;Al IMSERSO para otros gastos en dependencia;84904420
2014;26015;000X;7;;;TRANSFERENCIAS DE CAPITAL;6419490
2014;26015;000X;71;;;A organismos autónomos;294490
2014;26015;000X;710;;;Al Instituto de la Juventud;207220
2014;26015;000X;711;;;Al Consejo de la Juventud de España;80270
2014;26015;000X;719;;;Al Real Patronato sobre Discapacidad;7000
2014;26015;000X;72;;;A la Seguridad Social;6125000
2014;26015;000X;720;;;Al IMSERSO, para el cumplimiento de sus fines;1646000
