EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2019;15005;000X;710/15005;;;Al Instituto de Estudios Fiscales;696500
2019;15005;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;33000000
2019;15005;000X;735/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);33000000
2019;15005;000X;735/15005;;00;A la A.E.A.T. para gastos de inversiones;33000000
2019;15104;000X;4;;;TRANSFERENCIAS CORRIENTES;18393680
2019;15104;000X;40;;;A la Administración del Estado;18393680
2019;15104;000X;400/15104;;;A la Administración del Estado;17403560
2019;15104;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;990120
2019;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;107600
2019;16001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;107600
2019;16001;000X;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;107600
2019;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;1997040
2019;16002;000X;41;;;A Organismos Autónomos;1997040
2019;16002;000X;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;1997040
2019;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;166936600
2019;16101;000X;40;;;A la Administración del Estado;166936600
2019;16101;000X;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011;1270000
2019;16101;000X;401/16101;;;Al Estado;153180420
2019;16101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;12473650
2019;16101;000X;403/16101;;;Contribución al mantenimiento anual de la aplicación NEDAES;12530
2019;17009;000X;7;;;TRANSFERENCIAS DE CAPITAL;900000
2019;17009;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;900000
2019;17009;000X;730/17009;;;Consejo Superior de Investigaciones Científicas;900000
2019;17009;000X;730/17009;;00;CSIC para el estudio base herramientas Código Técnico de la Edificación (Instituto de Ciencias de la Construcción Eduardo Torroja);900000
2019;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;2040210
2019;17018;000X;41;;;A Organismos Autónomos;2040210
2019;17018;000X;412/17018;;;Centro Nacional de Información Geográfica (CNIG);2040210
2019;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;2520000
2019;17018;000X;71;;;A Organismos Autónomos;2520000
2019;17018;000X;712/17018;;;Centro Nacional de Información Geográfica (CNIG);2520000
2019;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;20506960
2019;17020;000X;41;;;A Organismos Autónomos;12301900
2019;17020;000X;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);12301900
2019;17020;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;8205060
2019;17020;000X;431/17020;;;Agencia Estatal de Seguridad Ferroviaria;8205060
2019;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;6470000
2019;17020;000X;71;;;A Organismos Autónomos;990000
2019;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);990000
2019;17020;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;5480000
2019;17020;000X;731/17020;;;Agencia Estatal de Seguridad Ferroviaria;5480000
2019;17301;000X;4;;;TRANSFERENCIAS CORRIENTES;747070
2019;17301;000X;40;;;A la Administración del Estado;747070
2019;17301;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;747070
2019;18003;000X;7;;;TRANSFERENCIAS DE CAPITAL;7883480
2019;18003;000X;71;;;A Organismos Autónomos;7883480
2019;18003;000X;718/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para inversiones en educación;7883480
2019;18008;000X;4;;;TRANSFERENCIAS CORRIENTES;8223580
2019;18008;000X;41;;;A Organismos Autónomos;8223580
2019;18008;000X;411/18008;;;A la UIMP para financiación de cursos de inmersión en inglés;8223580
2019;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;160613930
2019;19001;000X;41;;;A Organismos Autónomos;153496650
2019;19001;000X;418/19001;;;Al O. E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;153496650
2019;19001;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;7117280
2019;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7117280
2019;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;1109030
2019;19001;000X;71;;;A Organismos Autónomos;1067090
2019;19001;000X;718/19001;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto;1067090
2019;19001;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;41940
2019;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2019;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;12750697020
2019;19002;000X;42;;;A la Seguridad Social;12750697020
2019;19002;000X;420/19002;;;Prestaciones socio-económicas de carácter no contributivo.;4470399420
2019;19002;000X;420/19002;;00;Aportación del Estado al presupuesto de la Seguridad Social para la financiación de los subsidios económicos para personas con discapacidad establecidos por el R.D. Legislativo 1/2013, de 29 de noviembre;12222620
2019;19002;000X;420/19002;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990, de 20 de diciembre . Pensiones, incluso para atender obligaciones de ejercicios anteriores;2591184150
2019;19002;000X;420/19002;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por  la Leyes  26/1990, de 20 de diciembre y 35/2007, de 15 de noviembre. Protección familiar, incluso para atender obligaciones de ejercicios anteriores.;1861542650
2019;19002;000X;420/19002;;04;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones de maternidad no contributivas establecidas por la Ley Orgánica 3/2007, de 22 de marzo.;550000
2019;19002;000X;420/19002;;05;Aportación del Estado al presupuesto de la Seguridad Social para financiar prestaciones de orfandad no contributivas en favor de víctimas de violencia de género;4900000
2019;19002;000X;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;7336645660
2019;19002;000X;425/19002;;;Transferencia a la Seguridad Social en apoyo a su sostenibilidad presupuestaria;850000000
2019;19002;000X;426/19002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;15350100
2019;19002;000X;429/19002;;;Otras aportaciones a la Seguridad Social.;78301840
2019;19002;000X;429/19002;;01;Cuotas de Seguridad Social y otras obligaciones derivadas  de la Ley de Amnistía de 15 de octubre de 1977, incluso para atender obligaciones de ejercicios anteriores;12020
2019;19002;000X;429/19002;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994, de 6 de julio, de Régimen Económico y Fiscal de Canarias, incluso para atender obligaciones de ejercicios anteriores;49445170
2019;19002;000X;429/19002;;04;Transferencias a la Seguridad Social para financiar las prestaciones del Síndrome Tóxico, incluso para atender obligaciones de ejercicios anteriores;28844650
2019;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;925000
2019;19002;000X;72;;;A la Seguridad Social;925000
2019;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;925000
2019;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;53121300
2019;19003;000X;41;;;A Organismos Autónomos;21272110
2019;19003;000X;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.;241750
2019;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;21030360
2019;19003;000X;42;;;A la Seguridad Social;31849190
2019;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores;31849180
2019;19003;000X;422/19003;;00;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social;1900000
2019;19003;000X;422/19003;;01;Ayudas para facilitar la adaptación del sector de la estiba a los cambios de sus relaciones laborales como consecuencia de la sentencia TJUE de 11 de diciembre de 2014;29949180
2019;19003;000X;424/19003;;;Ayudas equivalentes a la jubilación anticipada de trabajadores de empresas acogidas a planes de reconversión, para atender obligaciones de ejercicios anteriores;10
2019;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;925000
2019;19003;000X;71;;;A Organismos Autónomos;925000
2019;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.;925000
2019;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;208890800
2019;19101;000X;40;;;A la Administración del Estado;130420470
2019;19101;000X;400/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2019;19101;000X;400/19101;;00;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2019;19101;000X;400/19101;;01;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y formación (EJE 2);3300000
2019;19101;000X;401/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2);75000
2019;19101;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;894920
2019;19101;000X;403/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2019;19101;000X;404;;;Al Estado, para financiar los gastos comunes derivados del uso de edificios compartidos;89400
2019;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;126017830
2019;19101;000X;409;;01;Transferencias en materia de servicios y programas de fomento del empleo (VARIOS EJES);57557050
2019;19101;000X;409;;02;Transferencias en materia de servicios y programas de formación profesional para el empleo (EJE 2);68460780
2019;19101;000X;41;;;A Organismos Autónomos;76778410
2019;19101;000X;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);4472170
2019;19101;000X;410/19101;;01;Jefatura Central de Tráfico (Ministerio del Interior);216480
2019;19101;000X;410/19101;;03;Instituto de la Cinematografía y de las Artes Audiovisuales (Ministerio de Cultura y Deporte);149820
2019;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Cultura y Deporte);105870
2019;19101;000X;410/19101;;05;Instituto de la Juventud (Ministerio de Sanidad, Consumo y Bienestar Social);4000000
2019;19101;000X;411/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de la Presidencia, Relaciones con las Cortes e Igualdad) (EJE 2);7931680
2019;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);64374560
2019;19101;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1691920
2019;19101;000X;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2);1409830
2019;19101;000X;431/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas (Ministerio de Ciencia, Innovación y Universidades) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2019;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;32635770
2019;20004;000X;41;;;A Organismos Autónomos;32635770
2019;20004;000X;411/20004;;;Al Instituto de Turismo de España;32635770
2019;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;32944860
2019;20004;000X;71;;;A Organismos Autónomos;32944860
2019;20004;000X;713/20004;;;Al Instituto de Turismo de España;32944860
2019;20008;000X;4;;;TRANSFERENCIAS CORRIENTES;3587190
2019;20008;000X;41;;;A Organismos Autónomos;3587190
2019;20008;000X;416/20008;;;Al Centro Español de Metrología;3587190
2019;20008;000X;7;;;TRANSFERENCIAS DE CAPITAL;2441360
2019;20008;000X;71;;;A Organismos Autónomos;2441360
2019;20008;000X;716/20008;;;Al Centro Español de Metrología;2441360
2019;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;809780
2019;20102;000X;40;;;A la Administración del Estado;809780
2019;20102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;809780
2019;21001;000X;4;;;TRANSFERENCIAS CORRIENTES;245751980
2019;21001;000X;41;;;A Organismos Autónomos;245751980
2019;21001;000X;414/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);245751980
2019;21001;000X;414/21001;;00;Para subvenciones del Plan Anual de Seguros Agrarios y liquidación de planes anteriores;241267560
2019;21001;000X;414/21001;;01;Para gastos de funcionamiento y otras subvenciones;4484420
2019;21001;000X;7;;;TRANSFERENCIAS DE CAPITAL;680140
2019;21001;000X;71;;;A Organismos Autónomos;680140
2019;21001;000X;714/21001;;;Entidad Estatal de Seguros Agrarios (ENESA);680140
2019;21004;000X;4;;;TRANSFERENCIAS CORRIENTES;40638580
2019;21004;000X;41;;;A Organismos Autónomos;40638580
2019;21004;000X;412/21004;;;Agencia de Información y Control Alimentarios (AICA);4172180
2019;21004;000X;413/21004;;;Fondo Español de Garantía Agraria (FEGA);14845570
2019;21004;000X;414/21004;;;Al Fondo Español de Garantía Agraria (FEGA) para atender gastos de ayuda alimentaria;21620830
2019;21004;000X;7;;;TRANSFERENCIAS DE CAPITAL;37863570
2019;21004;000X;71;;;A Organismos Autónomos;37863570
2019;21004;000X;712/21004;;;Agencia de Información y Control Alimentarios (AICA);574800
2019;21004;000X;713/21004;;;Fondo Español de Garantía Agraria (FEGA);18148230
2019;21004;000X;714/21004;;;Fondo Español de Garantía Agraria (FEGA). Programa Nacional de Desarrollo Rural 2015-2020;19140540
2019;21103;000X;7;;;TRANSFERENCIAS DE CAPITAL;12868610
2019;21103;000X;70;;;A la Administración del Estado;12868610
2019;21103;000X;700/21103;;;Estado. Ayudas desarrollo rural. FEGA organismo pagador;12868610
2019;22002;000X;4;;;TRANSFERENCIAS CORRIENTES;14399660
2019;22002;000X;41;;;A Organismos Autónomos;12913840
2019;22002;000X;418/22002;;;Al Instituto Nacional de Administración Pública (INAP);12913840
2019;22002;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;1485820
2019;22002;000X;437/22002;;;Al Consejo de Transparencia y Buen Gobierno;1485820
2019;22002;000X;7;;;TRANSFERENCIAS DE CAPITAL;445000
2019;22002;000X;71;;;A Organismos Autónomos;340000
2019;22002;000X;718/22002;;;Al Instituto Nacional de Administración Pública (INAP);340000
2019;22002;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;105000
2019;22002;000X;737/22002;;;Al Consejo de Transparencia y Buen Gobierno;105000
2019;22102;000X;4;;;TRANSFERENCIAS CORRIENTES;85220
2019;22102;000X;40;;;A la Administración del Estado;85220
2019;22102;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;85220
2019;23003;000X;4;;;TRANSFERENCIAS CORRIENTES;212591810
2019;23003;000X;41;;;A Organismos Autónomos;212591810
2019;23003;000X;410/23003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2019;23003;000X;412/23003;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;212491810
2019;23003;000X;7;;;TRANSFERENCIAS DE CAPITAL;3842913030
2019;23003;000X;71;;;A Organismos Autónomos;24330030
2019;23003;000X;712/23003;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;24330030
2019;23003;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;3818583000
2019;23003;000X;736;;;A la CNMC para compensar reducción de ingresos en el sistema eléctrico consecuencia de la eliminación del peaje 6.1.b);40000000
2019;23003;000X;737/23003;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado b) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;1000000000
2019;23003;000X;738/23003;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado a) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;1998000000
2019;23003;000X;739;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;780583000
2019;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;33592370
2019;23004;000X;41;;;A Organismos Autónomos;9356900
2019;23004;000X;410/23004;;;Parques Nacionales;9356900
2019;23004;000X;43;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;24235470
2019;23004;000X;430/23004;;;Agencia Estatal de Meteorología;24235470
2019;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;59186300
2019;23004;000X;71;;;A Organismos Autónomos;25867120
2019;23004;000X;710/23004;;;Parques Nacionales;24813310
2019;23004;000X;713/23004;;;Parques Nacionales. Plan PIMA ADAPTA. Actuaciones financiadas con ingresos procedentes de subasta de derechos de emisión;1053810
2019;23004;000X;73;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;33319180
2019;23004;000X;730/23004;;;Agencia Estatal de Meteorología;33319180
2019;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;73622060
2019;23005;000X;41;;;A Organismos Autónomos;73622060
2019;23005;000X;410/23005;;;Confederaciones Hidrográficas;34608960
2019;23005;000X;410/23005;;00;Confederación Hidrográfica del Duero;3310800
2019;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;2063900
2019;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;3743000
2019;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;6498650
2019;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;11392610
2019;23005;000X;410/23005;;07;Confederación Hidrográfica del Cantábrico;7300000
2019;23005;000X;410/23005;;08;Confederación Hidrográfica del Tajo;300000
2019;23005;000X;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal;36013100
2019;23005;000X;411/23005;;00;Confederación Hidrográfica del Duero para el pago del IBI de bienes de titularidad estatal;3000000
2019;23005;000X;411/23005;;01;Confederación Hidrográfica del Ebro para el pago del IBI de bienes de titularidad estatal;8320000
2019;23005;000X;411/23005;;02;Confederación Hidrográfica del Guadalquivir para el pago del IBI de bienes de titularidad estatal;11300100
2019;23005;000X;411/23005;;03;Confederación Hidrográfica del Guadiana para el pago del IBI de bienes de titularidad estatal;6000000
2019;23005;000X;411/23005;;04;Confederación Hidrográfica del Júcar para el pago del IBI de bienes de titularidad estatal;2163000
2019;23005;000X;411/23005;;05;Confederación Hidrográfica del Miño-Sil para el pago del IBI de bienes de titularidad estatal;115000
2019;23005;000X;411/23005;;06;Confederación Hidrográfica del Segura para el pago del IBI de bienes de titularidad estatal;850000
2019;23005;000X;411/23005;;07;Confederación Hidrográfica del Cantabrico para el pago del IBI de bienes de titularidad estatal;65000
2019;23005;000X;411/23005;;08;Confederación Hidrográfica del Tajo para el pago del IBI de bienes de titularidad estatal;4200000
2019;23005;000X;417/23005;;;Al CEDEX para I+D en recursos e infraestructuras hidráulicas;3000000
2019;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;84420000
2019;23005;000X;71;;;A Organismos Autónomos;84420000
2019;23005;000X;710/23005;;;Confederaciones Hidrográficas;84420000
2019;23005;000X;710/23005;;00;Confederación Hidrográfica del Duero;8500000
2019;23005;000X;710/23005;;02;Confederación Hidrográfica del Guadalquivir;5500000
2019;23005;000X;710/23005;;03;Confederación Hidrográfica del Guadiana;15750000
2019;23005;000X;710/23005;;04;Confederación Hidrográfica del Júcar;9770000
2019;23005;000X;710/23005;;05;Confederación Hidrográfica   del Miño-Sil;7600000
2019;23005;000X;710/23005;;06;Confederación Hidrográfica del Segura;12000000
2019;23005;000X;710/23005;;07;Confederación Hidrográfica del Cantábrico;11500000
2019;23005;000X;710/23005;;08;Confederación Hidrográfica del Tajo;13800000
2019;23010;000X;7;;;TRANSFERENCIAS DE CAPITAL;48000000
2019;23010;000X;71;;;A Organismos Autónomos;48000000
2019;23010;000X;710/23010;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras, para restauración en zonas mineras: actuaciones de transición justa, financiadas con ingresos procedentes de subasta de derechos de emisión;48000000
2019;23103;000X;4;;;TRANSFERENCIAS CORRIENTES;16240
2019;23103;000X;40;;;A la Administración del Estado;16240
2019;23103;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;16240
2019;23104;000X;4;;;TRANSFERENCIAS CORRIENTES;15480
2019;23104;000X;40;;;A la Administración del Estado;15480
2019;23104;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;15480
2019;23104;000X;7;;;TRANSFERENCIAS DE CAPITAL;75000
2019;23104;000X;71;;;A Organismos Autónomos;75000
2019;23104;000X;715;;;Instituto Geológico y Minero de España;75000
2019;23105;000X;4;;;TRANSFERENCIAS CORRIENTES;7490
2019;23105;000X;40;;;A la Administración del Estado;7490
2019;23105;000X;402;;;Al Estado, para compensar gastos de gestión centralizada;7490
