EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2016;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX);990000
2016;17020;000X;73;;;A agencias estatales y otros organismos públicos;8080000
2016;17020;000X;731;;;Agencia Estatal de Seguridad Ferroviaria;8080000
2016;17401;000X;4;;;TRANSFERENCIAS CORRIENTES;576700
2016;17401;000X;40;;;A la Administración del Estado;576700
2016;17401;000X;401/17401;;;Al Estado, para compensar gastos de gestión centralizada.;576700
2016;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;153912560
2016;18001;000X;41;;;A organismos autónomos;146015520
2016;18001;000X;410/18001;;;Al Consejo Superior de Deportes;74189140
2016;18001;000X;411/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;71826380
2016;18001;000X;43;;;A agencias estatales y otros organismos públicos;7897040
2016;18001;000X;430/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;7897040
2016;18001;000X;7;;;TRANSFERENCIAS DE CAPITAL;7517610
2016;18001;000X;71;;;A organismos autónomos;7093040
2016;18001;000X;710/18001;;;Al Consejo Superior de Deportes;3919420
2016;18001;000X;711/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;3173620
2016;18001;000X;73;;;A agencias estatales y otros organismos públicos;424570
2016;18001;000X;730/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;424570
2016;18006;000X;4;;;TRANSFERENCIAS CORRIENTES;12157390
2016;18006;000X;41;;;A organismos autónomos;12157390
2016;18006;000X;416/18006;;;Al Servicio Español para la Internacionalización de la Educación;1975950
2016;18006;000X;417/18006;;;Al Servicio Español para la Internacionalización de la Educación, para la financiación del Plan ejecutivo de cooperación e intercambio con la República Popular de China;150000
2016;18006;000X;418/18006;;;Al Servicio Español para la Internacionalización de la Educación, para potenciar la proyección internacional del sistema universitario español y su oferta, así como la movilidad interuniversitaria;395950
2016;18006;000X;419/18006;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación;9635490
2016;18006;000X;7;;;TRANSFERENCIAS DE CAPITAL;645370
2016;18006;000X;71;;;A organismos autónomos;645370
2016;18006;000X;717/18006;;;Al Servicio Español para la Internacionalización de la Educación;570000
2016;18006;000X;718/18006;;;Al Servicio Español para la Internacionalización de la Educación, para potenciar la proyección internacional del sistema universitario español y su oferta, así como la movilidad interuniversitaria;45370
2016;18006;000X;719/18006;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación;30000
2016;18007;000X;4;;;TRANSFERENCIAS CORRIENTES;2460710
2016;18007;000X;41;;;A organismos autónomos;2460710
2016;18007;000X;410/18007;;;A la Universidad Internacional Menéndez Pelayo;2273710
2016;18007;000X;412/18007;;;A la Universidad Internacional Menéndez Pelayo para el Proyecto Aula de Verano;112000
2016;18007;000X;413/18007;;;A la Universidad Internacional Menéndez Pelayo para Cursos Institucionales de Verano;75000
2016;18007;000X;7;;;TRANSFERENCIAS DE CAPITAL;851200
2016;18007;000X;71;;;A organismos autónomos;851200
2016;18007;000X;710/18007;;;A la Universidad Internacional Menéndez Pelayo;851200
2016;18009;000X;4;;;TRANSFERENCIAS CORRIENTES;247156830
2016;18009;000X;41;;;A organismos autónomos;214666410
2016;18009;000X;412/18009;;;A la Biblioteca Nacional;21802300
2016;18009;000X;414/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;7293830
2016;18009;000X;415/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía;60000000
2016;18009;000X;416/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;117841710
2016;18009;000X;417/18009;;;A la Gerencia de Infraestructuras y Equipamientos;7728570
2016;18009;000X;43;;;A agencias estatales y otros organismos públicos;32490420
2016;18009;000X;437/18009;;;Al Museo Nacional del Prado;8240420
2016;18009;000X;438;;;Al Museo Nacional Centro de Arte Reina Sofía;24250000
2016;18009;000X;7;;;TRANSFERENCIAS DE CAPITAL;45951210
2016;18009;000X;71;;;A organismos autónomos;37224000
2016;18009;000X;712/18009;;;A la Biblioteca Nacional;5000000
2016;18009;000X;714/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;585000
2016;18009;000X;716/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;7209000
2016;18009;000X;717/18009;;;A la Gerencia de Infraestructuras y Equipamientos;24430000
2016;18009;000X;73;;;A agencias estatales y otros organismos públicos;8727210
2016;18009;000X;737/18009;;;Al Museo Nacional del Prado;6100000
2016;18009;000X;738/18009;;;Al Museo Nacional Centro de Arte Reina Sofía;2627210
2016;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7300170
2016;19001;000X;43;;;A agencias estatales y otros organismos públicos;7300170
2016;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7300170
2016;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2016;19001;000X;73;;;A agencias estatales y otros organismos públicos;41940
2016;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2016;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;11503074050
2016;19002;000X;42;;;A la Seguridad Social;11503074050
2016;19002;000X;420/19002;;;Prestaciones socio-económicas de carácter no contributivo.;4007238170
2016;19002;000X;420/19002;;00;Aportación del Estado al presupuesto de la Seguridad Social para la financiación de los subsidios económicos para personas con discapacidad establecidos por el R.D. Legislativo 1/2013, de 29 de noviembre;19175950
2016;19002;000X;420/19002;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990 . Pensiones, incluso para atender obligaciones de ejercicios anteriores;2454564570
2016;19002;000X;420/19002;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por  la Leyes  26/1990 y 35/2007. Protección familiar, incluso para atender obligaciones de ejercicios anteriores.;1532947650
2016;19002;000X;420/19002;;04;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones de maternidad no contributivas establecidas por la Ley Orgánica 3/2007, de 22 de marzo.;550000
2016;19002;000X;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;7409936200
2016;19002;000X;426;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;13555010
2016;19002;000X;429/19002;;;Otras aportaciones a la Seguridad Social.;72344670
2016;19002;000X;429/19002;;01;Cuotas de Seguridad Social  correspondientes a los trabajadores afectados por el art.8 de la Ley de Amnistía de 15 de octubre de 1977, incluso para atender obligaciones de ejercicios anteriores;12020
2016;19002;000X;429/19002;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994 de Régimen Económico y Fiscal de Canarias, incluso para atender obligaciones de ejercicios anteriores;45739650
2016;19002;000X;429/19002;;04;Transferencias a la Seguridad Social para financiar las prestaciones del Síndrome Tóxico, incluso para atender obligaciones de ejercicios anteriores;26593000
2016;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;1100000
2016;19002;000X;72;;;A la Seguridad Social;1100000
2016;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;1100000
2016;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;4564251610
2016;19003;000X;41;;;A organismos autónomos;4524065650
2016;19003;000X;410/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal. Exenciones de cuotas por riesgos catastróficos (incluye Prestige);19762860
2016;19003;000X;411/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal. Regularización financiación Marcos Comunitarios 1994-1999 y 2000-2006;176672000
2016;19003;000X;412/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;3925134070
2016;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.;20271150
2016;19003;000X;416/19003;;;Para financiar el presupuesto de FOGASA;382225570
2016;19003;000X;42;;;A la Seguridad Social;40185960
2016;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;40185960
2016;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;16826770
2016;19003;000X;71;;;A organismos autónomos;16826770
2016;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo;925000
2016;19003;000X;713/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;15901770
2016;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;158043190
2016;19101;000X;40;;;A la Administración del Estado;95094310
2016;19101;000X;400/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2016;19101;000X;400/19101;;00;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2016;19101;000X;400/19101;;01;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y formación (EJE 2);3300000
2016;19101;000X;401/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2);75120
2016;19101;000X;402/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2016;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;91675870
2016;19101;000X;409;;01;Transferencias en materia de servicios y programas de fomento del empleo (VARIOS EJES);40715060
2016;19101;000X;409;;02;Transferencias en materia de servicios y programas de formación profesional para el empleo (EJE 2);50960810
2016;19101;000X;41;;;A organismos autónomos;61511190
2016;19101;000X;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);1472170
2016;19101;000X;410/19101;;01;Jefatura de Tráfico (Ministerio del Interior);216480
2016;19101;000X;410/19101;;03;Instituto de Cinematografía y de las Artes Audiovisuales (Ministerio de Educación, Cultura y Deporte);149820
2016;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Educación, Cultura y Deporte);105870
2016;19101;000X;410/19101;;05;Instituto de la Juventud (Ministerio de Sanidad, Servicios Sociales e Igualdad);1000000
2016;19101;000X;411/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de la Presidencia) (EJE 2);4992000
2016;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);55047020
2016;19101;000X;43;;;A agencias estatales y otros organismos públicos;1437690
2016;19101;000X;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2);1155600
2016;19101;000X;431/19101;;;Reserva gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas (Mº de Economía y Competitividad) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2016;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;33253090
2016;20004;000X;41;;;A organismos autónomos;33253090
2016;20004;000X;411/20004;;;Al Instituto de Turismo de España;33253090
2016;20004;000X;411/20004;;00;Al Instituto de Turismo de España;33253090
2016;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;38846980
2016;20004;000X;71;;;A organismos autónomos;38846980
2016;20004;000X;713/20004;;;Al Instituto de Turismo de España;38846980
2016;20015;000X;4;;;TRANSFERENCIAS CORRIENTES;3386190
2016;20015;000X;41;;;A organismos autónomos;3386190
2016;20015;000X;416/20015;;;Al Centro Español de Metrología;3386190
2016;20015;000X;7;;;TRANSFERENCIAS DE CAPITAL;2441360
2016;20015;000X;71;;;A organismos autónomos;2441360
2016;20015;000X;716/20015;;;Al Centro Español de Metrología;2441360
2016;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;250432230
2016;20018;000X;41;;;A organismos autónomos;250032230
2016;20018;000X;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2016;20018;000X;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;249932230
2016;20018;000X;43;;;A agencias estatales y otros organismos públicos;400000
2016;20018;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2016;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;3946372250
2016;20018;000X;71;;;A organismos autónomos;51230000
2016;20018;000X;712/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;51230000
2016;20018;000X;73;;;A agencias estatales y otros organismos públicos;3895142250
2016;20018;000X;737/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado b) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;450000000
2016;20018;000X;738/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado a) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;2704510250
2016;20018;000X;739;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;740632000
2016;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;6469290
2016;20102;000X;40;;;A la Administración del Estado;6469290
2016;20102;000X;401/20102;;;A la Administración del Estado;6000000
2016;20102;000X;402/20102;;;Al  Estado, para compensar gastos de gestión centralizada;469290
2016;20302;000X;7;;;TRANSFERENCIAS DE CAPITAL;50000
2016;20302;000X;70;;;A la Administración del Estado;50000
2016;20302;000X;700/20302;;;Proyectos de Colaboración con la U.E.;50000
2016;23001;000X;4;;;TRANSFERENCIAS CORRIENTES;215648450
2016;23001;000X;41;;;A organismos autónomos;215648450
2016;23001;000X;414/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);215648450
2016;23001;000X;414/23001;;00;Para subvenciones del Plan Anual de Seguros Agrarios y liquidación de planes anteriores;211267560
2016;23001;000X;414/23001;;01;Para gastos de funcionamiento y otras subvenciones;4380890
2016;23001;000X;7;;;TRANSFERENCIAS DE CAPITAL;748810
2016;23001;000X;71;;;A organismos autónomos;748810
2016;23001;000X;714/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);748810
2016;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;33580700
2016;23004;000X;41;;;A organismos autónomos;9423430
2016;23004;000X;410/23004;;;Parques Nacionales;9423430
2016;23004;000X;43;;;A agencias estatales y otros organismos públicos;24157270
2016;23004;000X;430/23004;;;Agencia Estatal de Meteorología;24157270
2016;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;56170080
2016;23004;000X;71;;;A organismos autónomos;18511080
2016;23004;000X;710/23004;;;Parques Nacionales;18511080
2016;23004;000X;73;;;A agencias estatales y otros organismos públicos;37659000
2016;23004;000X;730/23004;;;Agencia Estatal de Meteorología;37659000
2016;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;23446000
2016;23005;000X;41;;;A organismos autónomos;23446000
2016;23005;000X;410/23005;;;Confederaciones Hidrográficas;10900000
2016;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;1500000
2016;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;1500000
2016;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;3000000
2016;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;1500000
2016;23005;000X;410/23005;;07;Confederación Hidrográfica del Cantábrico;3400000
2016;23005;000X;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal;9546000
2016;23005;000X;411/23005;;03;Confederación Hidrográfica del Guadiana para el pago del IBI de bienes de titularidad estatal;6656000
2016;23005;000X;411/23005;;04;Confederación Hidrográfica el Júcar para el pago del IBI de bienes de titularidad estatal;2000000
2016;23005;000X;411/23005;;05;Confederación Hidrográfica del Miño-Sil para el pago del IBI de bienes de titularidad estatal;156000
2016;23005;000X;411/23005;;06;Confederación Hidrográfica del Segura para el pago del IBI de bienes de titularidad estatal;650000
2016;23005;000X;411/23005;;07;Confederación Hidrográfica del Cantabrico para el pago del IBI de bienes de titularidad estatal;84000
2016;23005;000X;417/23005;;;Al CEDEX para I+D en recursos e infraestructuras hidráulicas;3000000
2016;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;86112440
2016;23005;000X;71;;;A organismos autónomos;86112440
2016;23005;000X;710/23005;;;Confederaciones Hidrográficas;71112440
2016;23005;000X;710/23005;;00;Confederación Hidrográfica del Duero;11000000
2016;23005;000X;710/23005;;01;Confederación Hidrográfica del Ebro;200000
2016;23005;000X;710/23005;;02;Confederación Hidrográfica del Guadalquivir;8142440
2016;23005;000X;710/23005;;03;Confederación Hidrográfica del Guadiana;12000000
2016;23005;000X;710/23005;;04;Confederación Hidrográfica del Júcar;9770000
2016;23005;000X;710/23005;;05;Confederación Hidrográfica   del Miño-Sil;12000000
2016;23005;000X;710/23005;;06;Confederación Hidrográfica del Segura;7000000
2016;23005;000X;710/23005;;07;Confederación Hidrográfica del Cantábrico;11000000
2016;23005;000X;719/23005;;;A Confederaciones Hidrográficas para atender deuda de ejercicios anteriores;15000000
2016;23005;000X;719/23005;;01;A la CH Guadiana para atender deuda de ejercicios anteriores;10000000
2016;23005;000X;719/23005;;02;A la CH Júcar para atender deuda de ejercicios anteriores;5000000
2016;23011;000X;4;;;TRANSFERENCIAS CORRIENTES;18760240
2016;23011;000X;41;;;A organismos autónomos;18760240
2016;23011;000X;412/23011;;;Agencia de Información y Control Alimentario (AICA);4107520
2016;23011;000X;413/23011;;;Fondo Español de Garantía Agraria (FEGA);14652720
2016;23011;000X;7;;;TRANSFERENCIAS DE CAPITAL;31084460
2016;23011;000X;71;;;A organismos autónomos;31084460
2016;23011;000X;712/23011;;;Agencia de Información y Control Alimentario (AICA);574800
2016;23011;000X;713/23011;;;Fondo Español de Garantía Agraria (FEGA);18148230
2016;23011;000X;714/23011;;;Fondo Español de Garantía Agraria (FEGA). Programa Nacional de Desarrollo Rural 2015-2020;12361430
2016;23018;000X;7;;;TRANSFERENCIAS DE CAPITAL;119499320
2016;23018;000X;71;;;A organismos autónomos;119499320
2016;23018;000X;718/23018;;;Fondo Español de Garantía Agraria (FEGA). Cofinanciación de Programas de Desarrollo Rural;119499320
2016;23103;000X;4;;;TRANSFERENCIAS CORRIENTES;12440
2016;23103;000X;40;;;A la Administración del Estado;12440
2016;23103;000X;400/23103;;;Al Estado, para compensar gastos de gestión centralizada;12440
2016;23104;000X;4;;;TRANSFERENCIAS CORRIENTES;15480
2016;23104;000X;40;;;A la Administración del Estado;15480
2016;23104;000X;400/23104;;;Al Estado, para compensar gastos de gestión centralizada;15480
2016;23104;000X;7;;;TRANSFERENCIAS DE CAPITAL;50000
2016;23104;000X;71;;;A organismos autónomos;50000
2016;23104;000X;715;;;Instituto Geológico y Minero de España;50000
2016;23105;000X;4;;;TRANSFERENCIAS CORRIENTES;7490
