EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2015;15026;000X;418/15026;;;Al Instituto Nacional de Administración Pública (INAP);9843610
2015;15026;000X;43;;;A agencias estatales y otros organismos públicos;5377260
2015;15026;000X;430/15026;;;A la Agencia Estatal de Evaluación de las Políticas Públicas y la Calidad de los Servicios (AEVAL);3340060
2015;15026;000X;437/15026;;;Al Consejo de Transparencia y Buen Gobierno;2037200
2015;15026;000X;7;;;TRANSFERENCIAS DE CAPITAL;1333970
2015;15026;000X;71;;;A organismos autónomos;641260
2015;15026;000X;718/15026;;;Al Instituto Nacional de Administración Pública (INAP);641260
2015;15026;000X;73;;;A agencias estatales y otros organismos públicos;692710
2015;15026;000X;730/15026;;;A la Agencia Estatal de Evaluación de las Políticas Públicas y la Calidad de los Servicios (AEVAL);152710
2015;15026;000X;737/15026;;;Al Consejo de Transparencia y Buen Gobierno;540000
2015;15104;000X;4;;;TRANSFERENCIAS CORRIENTES;16522950
2015;15104;000X;40;;;A la Administración del Estado;16522950
2015;15104;000X;400/15104;;;A la Administración del Estado;16522950
2015;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;107600
2015;16001;000X;43;;;A agencias estatales y otros organismos públicos;107600
2015;16001;000X;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;107600
2015;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;1918840
2015;16002;000X;41;;;A organismos autónomos;1918840
2015;16002;000X;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;1918840
2015;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;135791370
2015;16101;000X;40;;;A la Administración del Estado;135791370
2015;16101;000X;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011;1270000
2015;16101;000X;401/16101;;;Al Estado;134521370
2015;17009;000X;4;;;TRANSFERENCIAS CORRIENTES;55000
2015;17009;000X;41;;;A organismos autónomos;55000
2015;17009;000X;410/17009;;;Centro de Investigaciones Sociológicas para la realización del estudio Barómetro de la Vivienda;55000
2015;17009;000X;7;;;TRANSFERENCIAS DE CAPITAL;900000
2015;17009;000X;73;;;A agencias estatales y otros organismos públicos;900000
2015;17009;000X;730/17009;;;Consejo Superior de Investigaciones Científicas;900000
2015;17009;000X;730/17009;;00;CSIC para el estudio base herramientas Codigo Tecnico de la Edificacion (Instituto de Ciencias de la Construcción Eduardo Torroja);900000
2015;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;2100000
2015;17018;000X;41;;;A organismos autónomos;2100000
2015;17018;000X;412/17018;;;Centro Nacional de Información Geográfica (CNIG);2100000
2015;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;2520000
2015;17018;000X;71;;;A organismos autónomos;2520000
2015;17018;000X;712/17018;;;Centro Nacional de Información Geográfica (CNIG);2520000
2015;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;14995830
2015;17020;000X;41;;;A organismos autónomos;14995830
2015;17020;000X;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);14995830
2015;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;990000
2015;17020;000X;71;;;A organismos autónomos;990000
2015;17020;000X;710/17020;;;Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);990000
2015;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;137639320
2015;18001;000X;41;;;A organismos autónomos;131814380
2015;18001;000X;410/18001;;;Al Consejo Superior de Deportes;64776430
2015;18001;000X;411/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;67037950
2015;18001;000X;43;;;A agencias estatales y otros organismos públicos;5824940
2015;18001;000X;430/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;5824940
2015;18001;000X;7;;;TRANSFERENCIAS DE CAPITAL;6437890
2015;18001;000X;71;;;A organismos autónomos;6279890
2015;18001;000X;710/18001;;;Al Consejo Superior de Deportes;3317840
2015;18001;000X;711/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado;2962050
2015;18001;000X;73;;;A agencias estatales y otros organismos públicos;158000
2015;18001;000X;730/18001;;;A la Agencia Española de Protección de la Salud en el Deporte;158000
2015;18006;000X;4;;;TRANSFERENCIAS CORRIENTES;2933140
2015;18006;000X;41;;;A organismos autónomos;2933140
2015;18006;000X;417/18006;;;Al Servicio Español para la Internacionalización de la Educación;2395950
2015;18006;000X;418/18006;;;Al Servicio Español para la Internacionalización de la Educación, para potenciar la proyección internacional del Sistema Universitario Español y su oferta, así como la movilidad interuniversitaria;537190
2015;18006;000X;7;;;TRANSFERENCIAS DE CAPITAL;195370
2015;18006;000X;71;;;A organismos autónomos;195370
2015;18006;000X;717/18006;;;Al Servicio Español para la Internacionalización de la Educación;150000
2015;18006;000X;718/18006;;;Al Servicio Español para la Internacionalización de la Educación, para potenciar la proyección internacional del Sistema Universitario Español y su oferta, así como la movilidad interuniversitaria;45370
2015;18007;000X;4;;;TRANSFERENCIAS CORRIENTES;2943090
2015;18007;000X;41;;;A organismos autónomos;2943090
2015;18007;000X;410/18007;;;A la Universidad Internacional Menéndez Pelayo;2756090
2015;18007;000X;412/18007;;;A la Universidad Internacional Menéndez Pelayo para el Proyecto Aula de Verano;112000
2015;18007;000X;413/18007;;;A la Universidad Internacional Menéndez Pelayo para Cursos Institucionales de Verano;75000
2015;18007;000X;7;;;TRANSFERENCIAS DE CAPITAL;851200
2015;18007;000X;71;;;A organismos autónomos;851200
2015;18007;000X;710/18007;;;A la Universidad Internacional Menéndez Pelayo;851200
2015;18009;000X;4;;;TRANSFERENCIAS CORRIENTES;206166970
2015;18009;000X;41;;;A organismos autónomos;173525970
2015;18009;000X;412/18009;;;A la Biblioteca Nacional;19917700
2015;18009;000X;414/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;9148410
2015;18009;000X;415/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía;36586590
2015;18009;000X;416/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;100217270
2015;18009;000X;417/18009;;;A la Gerencia de Infraestructuras y Equipamientos;7656000
2015;18009;000X;43;;;A agencias estatales y otros organismos públicos;32641000
2015;18009;000X;437/18009;;;Al Museo Nacional del Prado;8406000
2015;18009;000X;438;;;Al Museo Nacional Centro de Arte Reina Sofía;24235000
2015;18009;000X;7;;;TRANSFERENCIAS DE CAPITAL;43656030
2015;18009;000X;71;;;A organismos autónomos;36574030
2015;18009;000X;712/18009;;;A la Biblioteca Nacional;3482300
2015;18009;000X;714/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales;665000
2015;18009;000X;716/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música;8082730
2015;18009;000X;717/18009;;;A la Gerencia de Infraestructuras y Equipamientos;24344000
2015;18009;000X;73;;;A agencias estatales y otros organismos públicos;7082000
2015;18009;000X;737/18009;;;Al Museo Nacional del Prado;4067000
2015;18009;000X;738/18009;;;Al Museo Nacional Centro de Arte Reina Sofía;3015000
2015;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;7300170
2015;19001;000X;43;;;A agencias estatales y otros organismos públicos;7300170
2015;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines;7300170
2015;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;41940
2015;19001;000X;73;;;A agencias estatales y otros organismos públicos;41940
2015;19001;000X;735/19001;;;Al Consejo Económico y Social;41940
2015;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;11494680230
2015;19002;000X;42;;;A la Seguridad Social;11494680230
2015;19002;000X;420;;;Prestaciones socio-económicas de carácter no contributivo.;3811523550
2015;19002;000X;420;;00;Aportación del Estado al presupuesto de la Seguridad Social para la financiación de los subsidios económicos para personas con discapacidad establecidos por el R.D. Legislativo 1/2013, de 29 de noviembre;22516890
2015;19002;000X;420;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990 . Pensiones, incluso para atender obligaciones de ejercicios anteriores;2402865840
2015;19002;000X;420;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por  la Leyes  26/1990 y 35/2007. Protección familiar, incluso para atender obligaciones de ejercicios anteriores.;1385590820
2015;19002;000X;420;;04;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones de maternidad no contributivas establecidas por la Ley Orgánica 3/2007, de 22 de marzo.;550000
2015;19002;000X;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;7563020000
2015;19002;000X;426/19002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;13455010
2015;19002;000X;429/19002;;;Otras aportaciones a la Seguridad Social.;106681670
2015;19002;000X;429/19002;;01;Cuotas de Seguridad Social  correspondientes a los trabajadores afectados por el art.8 de la Ley de Amnistía de 15 de octubre de 1977, incluso para atender obligaciones de ejercicios anteriores;12020
2015;19002;000X;429/19002;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994 de Régimen Económico y Fiscal de Canarias, incluso para atender obligaciones de ejercicios anteriores;85739650
2015;19002;000X;429/19002;;04;Transferencias a la Seguridad Social para financiar las prestaciones del Síndrome Tóxico, incluso para atender obligaciones de ejercicios anteriores;20930000
2015;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;1200000
2015;19002;000X;72;;;A la Seguridad Social;1200000
2015;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM;1200000
2015;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;10462927090
2015;19003;000X;41;;;A organismos autónomos;10418947090
2015;19003;000X;412/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;10098136930
2015;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.;20810160
2015;19003;000X;416/19003;;;Para financiar el presupuesto de FOGASA;300000000
2015;19003;000X;42;;;A la Seguridad Social;43980000
2015;19003;000X;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.;43980000
2015;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;12197070
2015;19003;000X;71;;;A organismos autónomos;12197070
2015;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo;925000
2015;19003;000X;713/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal;11272070
2015;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;213787600
2015;19101;000X;40;;;A la Administración del Estado;80593460
2015;19101;000X;400/19101;;;Reserva de gestión directa SEPE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado;3317830
2015;19101;000X;400/19101;;00;Reserva de gestión directa SEPE. Oportunidades de empleo y fomento de la contratación (EJE 3);17830
2015;19101;000X;400/19101;;01;Reserva de gestión directa SEPE. Oportunidades de empleo y formación (EJE 2);3300000
2015;19101;000X;401/19101;;;"Reserva gestión directa SEPE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado"" (EJE 2)";75120
2015;19101;000X;402;;;Reserva gestión directa SEPE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3);25490
2015;19101;000X;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo;77175020
2015;19101;000X;409;;01;Transferencias en materia de acciones, medidas y programas de fomento del empleo (VARIOS EJES);27717710
2015;19101;000X;409;;02;Transferencias en materia de acciones, medidas y programas de formación profesional para el empleo (EJE 2);49457310
2015;19101;000X;41;;;A organismos autónomos;59193530
2015;19101;000X;410/19101;;;Reserva de gestión directa SEPE. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3);1772170
2015;19101;000X;410/19101;;01;Jefatura de Tráfico (Ministerio del Interior);216480
2015;19101;000X;410/19101;;03;Instituto de Cinematografía y de las Artes Audiovisuales (Ministerio de Educación, Cultura y Deporte);149820
2015;19101;000X;410/19101;;04;Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Educación, Cultura y Deporte);105870
2015;19101;000X;410/19101;;05;Instituto de la Juventud (Ministerio de Sanidad, Servicios Sociales e Igualdad);1000000
2015;19101;000X;410/19101;;06;Consejo de la Juventud de España (Ministerio de Sanidad, Servicios Sociales e Igualdad);300000
2015;19101;000X;411/19101;;;Reserva gestión directa SEPE. Acciones y medidas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de Presidencia). (EJE 2);4000000
2015;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2);53421360
2015;19101;000X;42;;;A la Seguridad Social;72562920
2015;19101;000X;428/19101;;;Regularización de deuda de ejercicios anteriores con la Tesorería General de la Seguridad Social correspondiente a operaciones del extinguido Fondo Nacional de Protección al Trabajo y Fondo de Solidaridad;72562920
2015;19101;000X;43;;;A agencias estatales y otros organismos públicos;1437690
2015;19101;000X;430/19101;;;Acciones y medidas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID). (EJE 2);1155600
2015;19101;000X;431/19101;;;Reserva gestión directa SEPE. Consejo Superior de Investigaciones Científicas (Mº de Economía y Competitividad) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3);282090
2015;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;32478800
2015;20004;000X;41;;;A organismos autónomos;32478800
2015;20004;000X;411/20004;;;Al Instituto de Turismo de España;32478800
2015;20004;000X;411/20004;;00;Al Instituto de Turismo de España;32478800
2015;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;33501650
2015;20004;000X;71;;;A organismos autónomos;33501650
2015;20004;000X;713/20004;;;Al Instituto de Turismo de España;33501650
2015;20015;000X;4;;;TRANSFERENCIAS CORRIENTES;3319430
2015;20015;000X;41;;;A organismos autónomos;3319430
2015;20015;000X;416/20015;;;Al Centro Español de Metrología;3319430
2015;20015;000X;7;;;TRANSFERENCIAS DE CAPITAL;1541360
2015;20015;000X;71;;;A organismos autónomos;1541360
2015;20015;000X;716/20015;;;Al Centro Español de Metrología;1541360
2015;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;282728520
2015;20018;000X;41;;;A organismos autónomos;282328520
2015;20018;000X;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas;100000
2015;20018;000X;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;282228520
2015;20018;000X;43;;;A agencias estatales y otros organismos públicos;400000
2015;20018;000X;436;;;Al Consejo de Seguridad Nuclear;400000
2015;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;4260448200
2015;20018;000X;71;;;A organismos autónomos;53278200
2015;20018;000X;712/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;53278200
2015;20018;000X;73;;;A agencias estatales y otros organismos públicos;4207170000
2015;20018;000X;737/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado b) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;330300000
2015;20018;000X;738/20018;;;A la CNMC para financiar costes del sector eléctrico de acuerdo con el apartado a) de la disposición adicional segunda de la Ley 15/2012, de 27 de diciembre, de medidas fiscales para la sostenibilidad energética;2989700000
2015;20018;000X;739;;;A la CNMC para atender el extracoste de generación al que se refiere la disposición adicional decimoquinta de la Ley 24/2013, de 26 de diciembre, del Sector Eléctrico;887170000
2015;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;6000000
2015;20102;000X;40;;;A la Administración del Estado;6000000
2015;20102;000X;401/20102;;;A la Administración del Estado.;6000000
2015;23001;000X;4;;;TRANSFERENCIAS CORRIENTES;203648450
2015;23001;000X;41;;;A organismos autónomos;203648450
2015;23001;000X;414/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);203648450
2015;23001;000X;7;;;TRANSFERENCIAS DE CAPITAL;748810
2015;23001;000X;71;;;A organismos autónomos;748810
2015;23001;000X;714/23001;;;Entidad Estatal de Seguros Agrarios (ENESA);748810
2015;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;35967290
2015;23004;000X;41;;;A organismos autónomos;9902690
2015;23004;000X;410/23004;;;Parques Nacionales;9902690
2015;23004;000X;43;;;A agencias estatales y otros organismos públicos;26064600
2015;23004;000X;430/23004;;;Agencia Estatal de Meteorología;26064600
2015;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;26489790
2015;23004;000X;71;;;A organismos autónomos;13830280
2015;23004;000X;710/23004;;;Parques Nacionales;13830280
2015;23004;000X;73;;;A agencias estatales y otros organismos públicos;12659510
2015;23004;000X;730/23004;;;Agencia Estatal de Meteorología;12659510
2015;23005;000X;4;;;TRANSFERENCIAS CORRIENTES;23011750
2015;23005;000X;41;;;A organismos autónomos;23011750
2015;23005;000X;410/23005;;;Confederaciones Hidrográficas;13366340
2015;23005;000X;410/23005;;03;Confederación Hidrográfica del Guadiana;1334840
2015;23005;000X;410/23005;;04;Confederación Hidrográfica del Júcar;4786700
2015;23005;000X;410/23005;;05;Confederación Hidrográfica del Miño-Sil;1371820
2015;23005;000X;410/23005;;06;Confederación Hidrográfica del Segura;4358930
2015;23005;000X;410/23005;;07;Confederación Hidrográfica del Cantábrico;1514050
2015;23005;000X;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal;9645410
2015;23005;000X;411/23005;;03;Confederación Hidrográfica del Guadiana para el pago del IBI de bienes de titularidad estatal;6655780
2015;23005;000X;411/23005;;04;Confederación Hidrográfica el Júcar para el pago del IBI de bienes de titularidad estatal;2100000
2015;23005;000X;411/23005;;05;Confederación Hidrográfica del Miño-Sil para el pago del IBI de bienes de titularidad estatal;155910
2015;23005;000X;411/23005;;06;Confederación Hidrográfica del Segura para el pago del IBI de bienes de titularidad estatal;650000
2015;23005;000X;411/23005;;07;Confederación Hidrográfica del Cantabrico para el pago del IBI de bienes de titularidad estatal;83720
2015;23005;000X;7;;;TRANSFERENCIAS DE CAPITAL;38890570
2015;23005;000X;71;;;A organismos autónomos;38890570
2015;23005;000X;710/23005;;;Confederaciones Hidrográficas;38890570
2015;23005;000X;710/23005;;00;Confederación Hidrográfica del Duero;11002780
2015;23005;000X;710/23005;;02;Confederación Hidrográfica del Guadalquivir;8142440
2015;23005;000X;710/23005;;03;Confederación Hidrográfica del Guadiana;3262980
2015;23005;000X;710/23005;;04;Confederación Hidrográfica del Júcar;4502670
2015;23005;000X;710/23005;;05;Confederación Hidrográfica   del Miño-Sil;2979700
2015;23005;000X;710/23005;;07;Confederación Hidrográfica del Cantábrico;9000000
2015;23011;000X;4;;;TRANSFERENCIAS CORRIENTES;19116670
2015;23011;000X;41;;;A organismos autónomos;19116670
2015;23011;000X;412/23011;;;Agencia de Información y Control Alimentario (AICA);4107520
2015;23011;000X;413/23011;;;Fondo Español de Garantía Agraria (FEGA);15009150
2015;23011;000X;7;;;TRANSFERENCIAS DE CAPITAL;25923030
2015;23011;000X;71;;;A organismos autónomos;25923030
2015;23011;000X;712/23011;;;Agencia de Información y Control Alimentario (AICA);574800
2015;23011;000X;713/23011;;;Fondo Español de Garantía Agraria (FEGA);18148230
2015;23011;000X;714/23011;;;Fondo Español de Garantía Agraria (FEGA). Programa Nacional de Desarrollo Rural 2015-2020;7200000
2015;23012;000X;7;;;TRANSFERENCIAS DE CAPITAL;150000
2015;23012;000X;71;;;A organismos autónomos;150000
2015;23012;000X;710/23012;;;INIA para investigación en apicultura;150000
2015;23014;000X;7;;;TRANSFERENCIAS DE CAPITAL;7063000
2015;23014;000X;71;;;A organismos autónomos;7063000
2015;23014;000X;718/23014;;;Fondo Español de Garantia Agraria (FEGA). Cofinanciación de Programas de Desarrollo Rural;7063000
2015;23018;000X;7;;;TRANSFERENCIAS DE CAPITAL;212393790
2015;23018;000X;71;;;A organismos autónomos;212393790
2015;23018;000X;718/23018;;;Fondo Español de Garantía Agraria (FEGA). Cofinanciación de Programas de Desarrollo Rural;212393790
2015;23104;000X;7;;;TRANSFERENCIAS DE CAPITAL;50000
2015;23104;000X;71;;;A organismos autónomos;50000
2015;23104;000X;715;;;Instituto Geológico y Minero de España;50000
2015;23109;000X;4;;;TRANSFERENCIAS CORRIENTES;3513160
2015;23109;000X;41;;;A organismos autónomos;3513160
2015;23109;000X;410/23109;;;Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura.;3463160
2015;23109;000X;411/23109;;;Centro Nacional de Información Geográfica;50000
2015;23114;000X;7;;;TRANSFERENCIAS DE CAPITAL;2794330
2015;23114;000X;70;;;A la Administración del Estado;2794330
2015;23114;000X;700;;;Estado. Ayudas Desarrollo Rural.FEGA Organismo pagador;2794330
2015;25002;000X;4;;;TRANSFERENCIAS CORRIENTES;277779400
2015;25002;000X;41;;;A organismos autónomos;63812620
2015;25002;000X;410/25002;;;Al Centro de Estudios Políticos y Constitucionales;3111550
2015;25002;000X;411/25002;;;Al Centro de Investigaciones Sociológicas.;5425360
2015;25002;000X;417/25002;;;Al Consejo de Administración del Patrimonio Nacional;55275710
2015;25002;000X;43;;;A agencias estatales y otros organismos públicos;213966780
2015;25002;000X;437/25002;;;Al Centro Nacional de Inteligencia;213966780
2015;25002;000X;7;;;TRANSFERENCIAS DE CAPITAL;31972290
2015;25002;000X;71;;;A organismos autónomos;22772040
2015;25002;000X;710/25002;;;Al Centro de Estudios Políticos y Constitucionales;13640
2015;25002;000X;711/25002;;;Al Centro de Investigaciones Sociológicas.;50980
2015;25002;000X;717/25002;;;Al Consejo de Administración del Patrimonio Nacional;22707420
2015;25002;000X;73;;;A agencias estatales y otros organismos públicos;9200250
2015;25002;000X;737/25002;;;Al Centro Nacional de Inteligencia;9200250
2015;25401;000X;4;;;TRANSFERENCIAS CORRIENTES;30366000
2015;25401;000X;40;;;A la Administración del Estado;30366000
2015;25401;000X;400/25401;;;Al Estado;30366000
2015;26004;000X;4;;;TRANSFERENCIAS CORRIENTES;28100220
2015;26004;000X;41;;;A organismos autónomos;25236420
2015;26004;000X;412/26004;;;A la Agencia Española de Consumo, Seguridad Alimentaria y Nutrición;25236420
2015;26004;000X;42;;;A la Seguridad Social;2855000
2015;26004;000X;427/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;2855000
2015;26004;000X;43;;;A agencias estatales y otros organismos públicos;8800
2015;26004;000X;431/26004;;;A la Agencia Española de Medicamentos y Productos Sanitarios;8800
2015;26004;000X;7;;;TRANSFERENCIAS DE CAPITAL;407810
2015;26004;000X;71;;;A organismos autónomos;387810
2015;26004;000X;712/26004;;;A la Agencia Española de Consumo, Seguridad Alimentaria y Nutrición;387810
2015;26004;000X;72;;;A la Seguridad Social;20000
2015;26004;000X;727;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina;20000
2015;26007;000X;4;;;TRANSFERENCIAS CORRIENTES;1630510
2015;26007;000X;41;;;A organismos autónomos;574510
