EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2007;14003;000X;7;;;TRANSFERENCIAS DE CAPITAL;51638330
2007;14003;000X;71;;;A Organismos Autónomos;51638330
2007;14003;000X;710;;;A organismos autónomos del Departamento;51638330
2007;14003;000X;710;;02;Al Canal de Experiencias Hidrodinámicas de El Pardo;1451640
2007;14003;000X;710;;03;"Al Instituto Nacional de Técnica Aeroespacial ""Esteban Terradas""";50186690
2007;14206;000X;4;;;TRANSFERENCIAS CORRIENTES;60100
2007;14206;000X;40;;;A la Administración del Estado;60100
2007;14206;000X;400;;;Al Estado, para generar crédito en el Ministerio de Defensa;60100
2007;15001;000X;4;;;TRANSFERENCIAS CORRIENTES;546170
2007;15001;000X;41;;;A Organismos Autónomos;546170
2007;15001;000X;413;;;Al Instituto de Contabilidad y Auditoría de Cuentas;546170
2007;15001;000X;7;;;TRANSFERENCIAS DE CAPITAL;126220
2007;15001;000X;71;;;A Organismos Autónomos;126220
2007;15001;000X;711/15001;;;Al Instituto de Contabilidad y Auditoría de Cuentas;126220
2007;15005;000X;4;;;TRANSFERENCIAS CORRIENTES;1127018450
2007;15005;000X;41;;;A Organismos Autónomos;18417730
2007;15005;000X;410/15005;;;Al Instituto de Estudios Fiscales;18417730
2007;15005;000X;43;;;A Agencias Estatales y otros Organismos Públicos;1108600720
2007;15005;000X;435;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.);1108600720
2007;15005;000X;435;;00;A la A.E.A.T. para gastos de funcionamiento;1037497980
2007;15005;000X;435;;02;A la A.E.A.T. por compensación de gastos de otros servicios;3332010
2007;15005;000X;435;;03;A la A.E.A.T. por premio de cobranza de los recursos propios de la CEE;67770730
2007;15005;000X;7;;;TRANSFERENCIAS DE CAPITAL;46886350
2007;15005;000X;71;;;A Organismos Autónomos;858230
2007;15005;000X;710/15005;;;Al Instituto de Estudios Fiscales;858230
2007;15005;000X;73;;;A Agencias Estatales y otros Organismos Públicos;46028120
2007;15005;000X;735;;;A la Agencia Estatal de Administración Tributaria;46028120
2007;15008;000X;7;;;TRANSFERENCIAS DE CAPITAL;148130
2007;15008;000X;71;;;A Organismos Autónomos;148130
2007;15008;000X;712/15008;;;Al Centro Nacional de Información Geográfica     (Proyecto  SIOSE );148130
2007;15016;000X;4;;;TRANSFERENCIAS CORRIENTES;128437170
2007;15016;000X;41;;;A Organismos Autónomos;128437170
2007;15016;000X;415/15016;;;Al Instituto Nacional de Estadística;124213960
2007;15016;000X;416;;;Al Tribunal de Defensa de la Competencia;4223210
2007;15016;000X;7;;;TRANSFERENCIAS DE CAPITAL;69361770
2007;15016;000X;71;;;A Organismos Autónomos;69361770
2007;15016;000X;714/15016;;;Al Instituto Nacional de Estadística;68998580
2007;15016;000X;716;;;Al Tribunal de Defensa de la Competencia;363190
2007;16001;000X;4;;;TRANSFERENCIAS CORRIENTES;64500
2007;16001;000X;43;;;A Agencias Estatales y otros Organismos Públicos;64500
2007;16001;000X;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid;64500
2007;16002;000X;4;;;TRANSFERENCIAS CORRIENTES;1600000
2007;16002;000X;41;;;A Organismos Autónomos;1600000
2007;16002;000X;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado;1600000
2007;16005;000X;4;;;TRANSFERENCIAS CORRIENTES;23372940
2007;16005;000X;41;;;A Organismos Autónomos;23351530
2007;16005;000X;411/16005;;;A Trabajo Penitenciario y Formación para el Empleo;23351530
2007;16005;000X;42;;;A la Seguridad Social;21410
2007;16005;000X;420;;;Seguros sociales de los condenados a la pena de trabajos en beneficio de la comunidad;21410
2007;16005;000X;7;;;TRANSFERENCIAS DE CAPITAL;3850190
2007;16005;000X;71;;;A Organismos Autónomos;3850190
2007;16005;000X;710/16005;;;A Trabajo Penitenciario y Formación para el Empleo;3850190
2007;16101;000X;4;;;TRANSFERENCIAS CORRIENTES;106164130
2007;16101;000X;40;;;A la Administración del Estado;106164130
2007;16101;000X;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior por acuerdo del Ministro de Economía y Hacienda;1270000
2007;16101;000X;401;;;Al Estado;104894130
2007;17001;000X;4;;;TRANSFERENCIAS CORRIENTES;13020
2007;17001;000X;41;;;A Organismos Autónomos;13020
2007;17001;000X;412;;;Al Parque de Maquinaria para compensar las actividades de desarrollo de la Junta Administradora de vehículos y maquinaria.;13020
2007;17018;000X;4;;;TRANSFERENCIAS CORRIENTES;590000
2007;17018;000X;41;;;A Organismos Autónomos;590000
2007;17018;000X;412/17018;;;Al Centro Nacional de Información Geográfica (CNIG);590000
2007;17018;000X;7;;;TRANSFERENCIAS DE CAPITAL;3060000
2007;17018;000X;71;;;A Organismos Autónomos;3060000
2007;17018;000X;712/17018;;;Al Centro Nacional de Información Geográfica (CNIG).;3060000
2007;17020;000X;4;;;TRANSFERENCIAS CORRIENTES;15789420
2007;17020;000X;41;;;A Organismos Autónomos;15789420
2007;17020;000X;410/17020;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);15789420
2007;17020;000X;7;;;TRANSFERENCIAS DE CAPITAL;15104170
2007;17020;000X;71;;;A Organismos Autónomos;15104170
2007;17020;000X;710/17020;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X);15104170
2007;17039;000X;4;;;TRANSFERENCIAS CORRIENTES;199080
2007;17039;000X;41;;;A Organismos Autónomos;199080
2007;17039;000X;410/17039;;;A la Jefatura de Tráfico para cursos de formación de la Agrupación de Tráfico de la Guardia Civil.;199080
2007;18001;000X;4;;;TRANSFERENCIAS CORRIENTES;113123260
2007;18001;000X;41;;;A Organismos Autónomos;113123260
2007;18001;000X;410/18001;;;Al Consejo Superior de Deportes.;113123260
2007;18001;000X;7;;;TRANSFERENCIAS DE CAPITAL;45582700
2007;18001;000X;71;;;A Organismos Autónomos;45582700
2007;18001;000X;710/18001;;;Al Consejo Superior de Deportes.;45582700
2007;18003;000X;4;;;TRANSFERENCIAS CORRIENTES;496495930
2007;18003;000X;41;;;A Organismos Autónomos;496495930
2007;18003;000X;410/18003;;;Al Instituto Geológico y Minero de España (IGME);16907000
2007;18003;000X;411/18003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT);53814900
2007;18003;000X;412/18003;;;Al Instituto Español de Oceanografía (IEO);25055990
2007;18003;000X;413/18003;;;Al Consejo Superior de Investigaciones Científicas (CSIC);361161340
2007;18003;000X;414/18003;;;Al Instituto de Astrofísica de Canarias (IAC);7476960
2007;18003;000X;415/18003;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA);29475290
2007;18003;000X;416/18003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT) para subvencionar la Fundación Ciudad de la Energía;2604450
2007;18003;000X;7;;;TRANSFERENCIAS DE CAPITAL;284059750
2007;18003;000X;71;;;A Organismos Autónomos;284059750
2007;18003;000X;710/18003;;;Al Instituto Geológico y Minero de España (IGME);11271340
2007;18003;000X;711/18003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT);24900810
2007;18003;000X;712/18003;;;Al Instituto Español de Oceanografía (IEO);18625910
2007;18003;000X;713;;;Al Consejo Superior de Investigaciones Científicas (CSIC);172648140
2007;18003;000X;714/18003;;;Al Instituto de Astrofísica de Canarias (IAC);4218080
2007;18003;000X;715;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA);33999920
2007;18003;000X;716/18003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT) para subvencionar la Fundación Ciudad de la Energía;18395550
2007;18006;000X;4;;;TRANSFERENCIAS CORRIENTES;3981760
2007;18006;000X;41;;;A Organismos Autónomos;3981760
2007;18006;000X;410/18006;;;Al Consejo Superior de Investigaciones Científicas;3981760
2007;18006;000X;410/18006;;01;Al Consejo Superior de Investigaciones Científicas para el funcionamiento operativo de instrumentos, líneas e instalaciones científicas;3981760
2007;18006;000X;7;;;TRANSFERENCIAS DE CAPITAL;6307750
2007;18006;000X;71;;;A Organismos Autónomos;6307750
2007;18006;000X;710/18006;;;Fondo estratégico para Infraestructuras Científicas y Tecnológicas;6307750
2007;18006;000X;710/18006;;01;Al Consejo Superior de Investigaciones Científicas para equipamiento del buque oceanográfico Sarmiento de Gamboa;6000000
2007;18006;000X;710/18006;;02;Al Consejo Superior de Investigaciones Científicas para promoción, desarrollo, equipamiento y explotación de instrumentos, líneas e instalaciones científicas.;307750
2007;18007;000X;4;;;TRANSFERENCIAS CORRIENTES;4852640
2007;18007;000X;41;;;A Organismos Autónomos;4852640
2007;18007;000X;410/18007;;;A la Universidad Internacional Menéndez Pelayo;4822640
2007;18007;000X;411/18007;;;A la Universidad Internacional Menéndez Pelayo, para definición y desarrollo del Espacio Europeo de la Educación Superior;30000
2007;18007;000X;7;;;TRANSFERENCIAS DE CAPITAL;264040
2007;18007;000X;71;;;A Organismos Autónomos;264040
2007;18007;000X;710/18007;;;A la Universidad Internacional Menéndez Pelayo;264040
2007;18008;000X;4;;;TRANSFERENCIAS CORRIENTES;146000
2007;18008;000X;41;;;A Organismos Autónomos;146000
2007;18008;000X;410/18008;;;Al Instituto Geológico y Minero de España (IGME), para los gastos de la participación española en el Comité Polar;146000
2007;18008;000X;7;;;TRANSFERENCIAS DE CAPITAL;500000
2007;18008;000X;71;;;A Organismos Autónomos;500000
2007;18008;000X;710/18008;;;Al Consejo Superior de Investigaciones Científicas para la construcción del Centro de Ciencias Físicas de Benasque (Huesca);500000
2007;18009;000X;4;;;TRANSFERENCIAS CORRIENTES;1650580
2007;18009;000X;41;;;A Organismos Autónomos;1650580
2007;18009;000X;410/18009;;;Al Organismo Autónomo Programas Educativos Europeos, para el cumplimiento de sus fines;1650580
2007;18009;000X;7;;;TRANSFERENCIAS DE CAPITAL;10380
2007;18009;000X;71;;;A Organismos Autónomos;10380
2007;18009;000X;710/18009;;;Al Organismo Autónomo Programas  Educativos Europeos , para el cumplimiento de sus fines;10380
2007;18202;000X;4;;;TRANSFERENCIAS CORRIENTES;243840
2007;18202;000X;41;;;A Organismos Autónomos;243840
2007;18202;000X;411/18202;;;Aportación al Instituto de Salud Carlos III para cofinanciar los gastos del convenio con el Instituto Salk de Estudios Biológicos.;243840
2007;18204;000X;7;;;TRANSFERENCIAS DE CAPITAL;250000
2007;18204;000X;71;;;A Organismos Autónomos;250000
2007;18204;000X;710/18204;;;Para proyectos de investigación.;250000
2007;18204;000X;710/18204;;00;Al Consejo Superior de Investigaciones Científicas (C.S.I.C.);245000
2007;18204;000X;710/18204;;02;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (C.I.E.M.A.T);5000
2007;19001;000X;4;;;TRANSFERENCIAS CORRIENTES;34653590
2007;19001;000X;41;;;A Organismos Autónomos;26650830
2007;19001;000X;417;;;Al Instituto de la Juventud para el cumplimiento de sus fines;21148840
2007;19001;000X;418;;;Al Consejo de la Juventud de España para el cumplimiento de sus fines;2658710
2007;19001;000X;419;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines.;2843280
2007;19001;000X;43;;;A Agencias Estatales y otros Organismos Públicos;8002760
2007;19001;000X;435/19001;;;Al Consejo Económico y Social para el cumpliento de sus fines;8002760
2007;19001;000X;7;;;TRANSFERENCIAS DE CAPITAL;3885740
2007;19001;000X;71;;;A Organismos Autónomos;3333740
2007;19001;000X;717;;;Al Instituto de la Juventud;3240830
2007;19001;000X;718;;;Al Consejo de la Juventud de España;66370
2007;19001;000X;719;;;Al Real Patronato sobre Discapacidad.;26540
2007;19001;000X;73;;;A Agencias Estatales y otros Organismos Públicos;552000
2007;19001;000X;735/19001;;;Al Consejo Económico y Social;552000
2007;19002;000X;4;;;TRANSFERENCIAS CORRIENTES;5064608370
2007;19002;000X;42;;;A la Seguridad Social;5064608370
2007;19002;000X;420/19002;;;Prestaciones socio-económicas de carácter no contributivo.;3164722150
2007;19002;000X;420/19002;;00;Financiación de las prestaciones derivadas de la Ley 13/1982.;75644830
2007;19002;000X;420/19002;;02;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990 . Pensiones.;2112843050
2007;19002;000X;420/19002;;03;Aportación del Estado al presupuesto de la Seguridad Social para financiar las prestaciones no contributivas establecidas por la Ley 26/1990. Protección familiar.;976234270
2007;19002;000X;423;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.;1806350000
2007;19002;000X;426;;;Aportación del Estado a la Seguridad Social para financiar los servicios social del ISM;25292320
2007;19002;000X;428;;;Aportación del Estado para financiar capitales coste correspondientes a docentes del euskera que no pudieron cotizar por su actividad;5000000
2007;19002;000X;429;;;Otras aportaciones a la Seguridad Social.;63243900
2007;19002;000X;429;;01;Cuotas de seguridad social  correspondientes a los trabajadores afectados por el art.8 de la Ley de Amnistía de 15 de octubre de 1977.;12020
2007;19002;000X;429;;03;A la Seguridad Social para financiar las bonificaciones de cuotas empresariales por tripulantes de buques especificados en la Ley 19/1994 de Régimen Económico y Fiscal de Canarias;45726530
2007;19002;000X;429;;04;Transferencia a la S.Social para financiar las prestaciones del Síndrome Tóxico.;17505350
2007;19002;000X;7;;;TRANSFERENCIAS DE CAPITAL;4526500
2007;19002;000X;72;;;A la Seguridad Social;4526500
2007;19002;000X;726;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del Instituto Social de la Marina;4526500
2007;19003;000X;4;;;TRANSFERENCIAS CORRIENTES;174243360
2007;19003;000X;41;;;A Organismos Autónomos;29702880
2007;19003;000X;410/19003;;;Al Servicio Público de Empleo Estatal para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía;6000000
2007;19003;000X;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.;23702880
2007;19003;000X;42;;;A la Seguridad Social;144540480
2007;19003;000X;422;;;Ayudas destinadas a facilitar la jubilación de trabajadores de empresas en crisis no acogidas a planes de reconversión.;144540480
2007;19003;000X;7;;;TRANSFERENCIAS DE CAPITAL;2878870
2007;19003;000X;71;;;A Organismos Autónomos;2878870
2007;19003;000X;712/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo;2878870
2007;19004;000X;4;;;TRANSFERENCIAS CORRIENTES;465901730
2007;19004;000X;42;;;A la Seguridad Social;465901730
2007;19004;000X;424;;;Al IMSERSO.Servicios sociales Ley 24/1997.;465901730
2007;19004;000X;7;;;TRANSFERENCIAS DE CAPITAL;95067970
2007;19004;000X;72;;;A la Seguridad Social;95067970
2007;19004;000X;720;;;Al IMSERSO. Servicios sociales Ley 24/1997.;95067970
2007;19007;000X;4;;;TRANSFERENCIAS CORRIENTES;4798080
2007;19007;000X;42;;;A la Seguridad Social;4798080
2007;19007;000X;425;;;Cuotas de seguridad social de emigrantes;4798080
2007;19008;000X;4;;;TRANSFERENCIAS CORRIENTES;19493620
2007;19008;000X;41;;;A Organismos Autónomos;19493620
2007;19008;000X;416/19008;;;Al Instituto de la Mujer para el cumplimiento de sus fines;19493620
2007;19008;000X;7;;;TRANSFERENCIAS DE CAPITAL;2839150
2007;19008;000X;71;;;A Organismos Autónomos;2839150
2007;19008;000X;716/19008;;;Al Instituto de la Mujer;2839150
2007;19101;000X;4;;;TRANSFERENCIAS CORRIENTES;304309010
2007;19101;000X;40;;;A la Administración del Estado;177190580
2007;19101;000X;400/19101;;;Planes de reinserción y de mejora de la capacidad de ocupación de demandantes de empleo;9591870
2007;19101;000X;400/19101;;00;Reserva de gestión directa del SPEE. Planes de contratación temporal de trabajadores desempleados;332200
2007;19101;000X;400/19101;;01;"Reserva de gestión directa del SPEE ""A entidades promotoras para ayudas salariales a los alumnos-trabajadores de Escuelas Taller y Casas de Oficios en las fases de alternancia y a los alumnos-trabajadores de Talleres de Empleo""";4281870
2007;19101;000X;400/19101;;02;"Reserva gestión directa del SPEE ""Para subvenciones a entidades promotoras de Escuelas Taller, Casas de Oficios y Talleres de Empleo, y otros gastos""";4927600
2007;19101;000X;400/19101;;05;Actuaciones de información, orientación, búsqueda de empleo y asistencia para el autoempleo;50200
2007;19101;000X;401/19101;;;"Reserva gestión directa del SPEE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a entidades colaboradoras de F.P.O. para parados, a órganos de la Administración General del Estado""";2771650
2007;19101;000X;402;;;"Reserva gestión directa del SPEE ""Para gastos derivados de políticas activas de fomento del empleo""";51050
2007;19101;000X;409;;;Para equilibrar el coste asumido por el Estado por las transferencias a las Comunidades Autónomas en políticas activas de empleo;164776010
2007;19101;000X;409;;01;Transferencias en materia de programas de fomento de empleo, formación profesional ocupacional y escuelas taller, casas de oficios y talleres de empleo;157585770
2007;19101;000X;409;;02;Transferencias en materia de formación continua;7190240
2007;19101;000X;41;;;A Organismos Autónomos;127118430
2007;19101;000X;411/19101;;;Al Consejo de Administración del Patrimonio Nacional, para gastos derivados del programa de Escuelas Taller, Casas de Oficios y Talleres de Empleo;3264000
2007;19101;000X;411/19101;;01;"Reserva gestión directa del SPEE (Patrimonio Nacional) ""Para ayudas salariales a los alumnos-trabajadores de Escuelas Taller y Casas de Oficios en las fases de alternancia y a los alumnos-trabajadores de Talleres de Empleo""";1516190
2007;19101;000X;411/19101;;02;"Reserva gestión directa del SPEE (Patrimonio Nacional) ""Para subvenciones correspondientes al programa de Escuelas Taller, Casas de Oficios y Talleres de Empleo, y otros gastos""";1747810
2007;19101;000X;412/19101;;;Reserva de gestión directa del SPEE. Trabajo Penitenciario y Formación para el Empleo (Ministerio del Interior). Para gastos derivados de políticas activas de fomento del empleo;4488110
2007;19101;000X;412/19101;;00;Trabajo Penitenciario y Formación para el Empleo. Planes de contratación temporal de trabajadores desempleados;112000
2007;19101;000X;412/19101;;01;Trabajo Penitenciario y Formación para el Empleo. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a entidades colaboradoras de F.P.O. para parados, a organismos autónomos de la Administración General del Estado;4376110
2007;19101;000X;413/19101;;;Reserva de gestión directa del SPEE. Dirección General de Tráfico -Jefatura de Tráfico- (Ministerio del Interior). Para gastos derivados de politicas activas de fomento del empleo;425000
2007;19101;000X;413/19101;;00;Dirección General de Tráfico -Jefatura de Tráfico-. Planes de contratación temporal de trabajadores desempleados;425000
2007;19101;000X;414/19101;;;Reserva de gestión directa del SPEE, Consejo Superior de Investigaciones Científicas (Ministerio de Educación y Ciencia). Para gastos derivados de políticas activas de fomento del empleo;265820
2007;19101;000X;414/19101;;00;Consejo Superior de Investigaciones Científicas. Planes de contratación temporal de trabajadores desempleados;265820
2007;19101;000X;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación continua del personal al servicio de las Administraciones Públicas;115003500
2007;19101;000X;417/19101;;;A la Agencia Española de Cooperación Internacional, para financiar los gastos derivados del programa de Escuelas Taller y Casas de Oficios a desarrollar en el exterior;3672000
2007;20003;000X;4;;;TRANSFERENCIAS CORRIENTES;15692010
2007;20003;000X;43;;;A Agencias Estatales y otros Organismos Públicos;15692010
2007;20003;000X;437/20003;;;Transferencias a Entes Públicos;15692010
2007;20003;000X;437/20003;;04;Al I.C.E.X. para atender sus gastos de funcionamiento;15692010
2007;20003;000X;7;;;TRANSFERENCIAS DE CAPITAL;152277380
2007;20003;000X;73;;;A Agencias Estatales y otros Organismos Públicos;152277380
2007;20003;000X;737/20003;;;Transferencias a Entes Públicos;152277380
2007;20003;000X;737/20003;;01;Al I.C.E.X. para sus operaciones de capital;152277380
2007;20004;000X;4;;;TRANSFERENCIAS CORRIENTES;36788340
2007;20004;000X;41;;;A Organismos Autónomos;36788340
2007;20004;000X;411/20004;;;Al Instituto de Turismo de España;36788340
2007;20004;000X;411/20004;;00;Al Instituto de Turismo de España;36346680
2007;20004;000X;411/20004;;01;A TURESPAÑA por compensación de gastos de edificios por la D.G.T. y el I.E.T.;441660
2007;20004;000X;7;;;TRANSFERENCIAS DE CAPITAL;65155370
2007;20004;000X;71;;;A Organismos Autónomos;65155370
2007;20004;000X;713/20004;;;Al Instituto de Turismo de España;63155370
2007;20004;000X;714/20004;;;Al Instituto de Turismo de España. Redacción y ejecución del proyecto de construcción del Parador de Bejar;2000000
2007;20015;000X;4;;;TRANSFERENCIAS CORRIENTES;3890950
2007;20015;000X;41;;;A Organismos Autónomos;3890950
2007;20015;000X;416/20015;;;Al Centro Español de Metrología;3890950
2007;20015;000X;7;;;TRANSFERENCIAS DE CAPITAL;3861330
2007;20015;000X;71;;;A Organismos Autónomos;3861330
2007;20015;000X;716/20015;;;Al Centro Español de Metrología;3861330
2007;20018;000X;4;;;TRANSFERENCIAS CORRIENTES;657763490
2007;20018;000X;41;;;A Organismos Autónomos;652610740
2007;20018;000X;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;652610740
2007;20018;000X;43;;;A Agencias Estatales y otros Organismos Públicos;5152750
2007;20018;000X;436;;;Al Consejo de Seguridad Nuclear;5152750
2007;20018;000X;7;;;TRANSFERENCIAS DE CAPITAL;346866580
2007;20018;000X;71;;;A Organismos Autónomos;346735780
2007;20018;000X;712/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras;346735780
2007;20018;000X;73;;;A Agencias Estatales y otros Organismos Públicos;130800
2007;20018;000X;736;;;Al Consejo de Seguridad Nuclear;130800
2007;20102;000X;4;;;TRANSFERENCIAS CORRIENTES;6010120
2007;20102;000X;40;;;A la Administración del Estado;6010120
2007;20102;000X;401/20102;;;A la Administración del Estado.;6010120
2007;21001;000X;4;;;TRANSFERENCIAS CORRIENTES;305706620
2007;21001;000X;41;;;A Organismos Autónomos;305706620
2007;21001;000X;412/21001;;;Subvención a la Agencia para el Aceite de Oliva (AAO);5865540
2007;21001;000X;413/21001;;;Subvención al Fondo Español de Garantía Agraria (FEGA);31073210
2007;21001;000X;413/21001;;00;Para gastos de funcionamiento;31073210
2007;21001;000X;414/21001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA);268767870
2007;21001;000X;7;;;TRANSFERENCIAS DE CAPITAL;29803940
2007;21001;000X;71;;;A Organismos Autónomos;29803940
2007;21001;000X;712/21001;;;Subvención a la Agencia para el Aceite de Oliva (AAO), para gastos de capital.;696000
2007;21001;000X;713/21001;;;Al Fondo Español de Garantía Agraria (FEGA), para gastos de capital.;26500000
2007;21001;000X;714/21001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA) para gastos de capital;2607940
2007;21009;000X;4;;;TRANSFERENCIAS CORRIENTES;3058480
2007;21009;000X;41;;;A Organismos Autónomos;3058480
2007;21009;000X;410/21009;;;Subvención al Fondo de Regulación y Organización del Mercado de Productos de la Pesca y Cultivos Marinos (FROM);3058480
2007;21009;000X;7;;;TRANSFERENCIAS DE CAPITAL;16398950
2007;21009;000X;71;;;A Organismos Autónomos;16398950
2007;21009;000X;710/21009;;;Al Fondo de Regulación y Organización del Mercado de Productos de la Pesca y Cultivos Marinos (FROM) para gastos de capital;16398950
2007;22001;000X;4;;;TRANSFERENCIAS CORRIENTES;21183330
2007;22001;000X;41;;;A Organismos Autónomos;16864000
2007;22001;000X;410/22001;;;Al Instituto Nacional de Administración Pública;16864000
2007;22001;000X;43;;;A Agencias Estatales y otros Organismos Públicos;4319330
2007;22001;000X;430;;;A la Agencia de la Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo;4319330
2007;22001;000X;7;;;TRANSFERENCIAS DE CAPITAL;1113000
2007;22001;000X;71;;;A Organismos Autónomos;663000
2007;22001;000X;710/22001;;;Al Instituto Nacional de Administración Pública;663000
2007;22001;000X;73;;;A Agencias Estatales y otros Organismos Públicos;450000
2007;22001;000X;730;;;A la Agencia de la Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo;450000
2007;23004;000X;4;;;TRANSFERENCIAS CORRIENTES;29095220
2007;23004;000X;41;;;A Organismos Autónomos;29095220
2007;23004;000X;410/23004;;;Subvención al Organismo Autónomo Parques Nacionales;29095220
2007;23004;000X;7;;;TRANSFERENCIAS DE CAPITAL;77139010
2007;23004;000X;71;;;A Organismos Autónomos;77139010
